,标识符,机型,始发地,出发,到达
249,BOX520,B77L,Bahrain Int'l (BAH / OBBI),Tue 03:35PM +03,Wed 03:29AM HKT
250,AIC1310,B788,Netaji Subhash Chandra Bose Int'l (CCU / VECC),Tue 09:45PM IST,Wed 03:17AM HKT
251,AHK769,A30B,Beijing Capital Int'l (PEK / ZBAA),Wed 12:03AM CST,Wed 03:01AM HKT
252,BOX514,B77L,Dubai Int'l (DXB / OMDB),Tue 04:41PM +04,Wed 02:57AM HKT
253,BOX592,B77L,Indira Gandhi Int'l (DEL / VIDP),Tue 08:09PM IST,Wed 02:50AM HKT
254,CPA99,B748,Anchorage Intl (PANC),Mon 10:45PM AKST,Wed 02:42AM HKT
255,SVA3972,B744,Al Maktoum Int'l (DWC / OMDW),Tue 03:43PM +04,Wed 02:20AM HKT
256,AHK783,A306,Shanghai Pudong Int'l (PVG / ZSPD),Wed 12:02AM CST,Wed 02:14AM HKT
257,EVA6537,B772,Taiwan Taoyuan Int'l (TPE / RCTP),Wed 12:51AM CST,Wed 02:12AM HKT
258,HVN592,350,Noi Bai Int'l (HAN / VVNB),Tue 11:37PM +07,Wed 01:49AM HKT
259,CKS259,B77L,Sydney (SYD / YSSY),Tue 07:49PM AEDT,Wed 01:29AM HKT
260,KMI525,B734,Noi Bai Int'l (HAN / VVNB),Tue 11:00PM +07,Wed 01:23AM HKT
261,HVN592,350,Noi Bai Int'l (HAN / VVNB),Tue 11:37PM +07,Wed 01:49AM HKT
262,CKS259,B77L,Sydney (SYD / YSSY),Tue 07:49PM AEDT,Wed 01:29AM HKT
263,KMI525,B734,Noi Bai Int'l (HAN / VVNB),Tue 11:00PM +07,Wed 01:23AM HKT
264,KAL313,B748,Incheon Int'l (ICN / RKSI),Tue 11:04PM KST,Wed 01:18AM HKT
265,SIA7862,B744,Singapore Changi (SIN / WSSS),Tue 10:00PM +08,Wed 01:09AM HKT
266,AHK562,A30B,Tan Son Nhat Int'l (SGN / VVTS),Tue 10:08PM +07,Wed 01:08AM HKT
267,AHK326,74F,Singapore Changi (SIN / WSSS),Tue 09:44PM +08,Wed 01:03AM HKT
268,AHK209,A30B,Narita Int'l (NRT / RJAA),Tue 09:34PM JST,Wed 12:58AM HKT
269,AHK217,A30B,Chubu Centrair Int'l (Centrair) (NGO / RJGG),Tue 09:44PM JST,Wed 12:56AM HKT
270,AHK205,A30B,Kansai Int'l (KIX / RJBB),Tue 09:59PM JST,Wed 12:53AM HKT
271,AHK842,B763,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Tue 09:44PM +07,Wed 12:49AM HKT
272,RMY3507,B762,Sultan Abdul Aziz Shah (SZB / WMSA),Tue 09:30PM +08,Wed 12:47AM HKT
273,CPA2078,B744,Al Maktoum Int'l (DWC / OMDW),Tue 02:09PM +04,Wed 12:40AM HKT
274,CPA2022,B748,Wellcamp Airport (WTB / YBWW),Tue 06:45PM AEST,Wed 12:35AM HKT
275,ANA8511,B763,Narita Int'l (NRT / RJAA),Tue 08:48PM JST,Wed 12:30AM HKT
276,NCA203,B748,Narita Int'l (NRT / RJAA),Tue 08:59PM JST,Wed 12:27AM HKT
277,AHK129,A30B,Incheon Int'l (ICN / RKSI),Tue 10:03PM KST,Wed 12:22AM HKT
278,NCA203,B748,Narita Int'l (NRT / RJAA),Tue 08:59PM JST,Wed 12:27AM HKT
279,AHK129,A30B,Incheon Int'l (ICN / RKSI),Tue 10:03PM KST,Wed 12:22AM HKT
280,AHK456,A30B,Manila Int'l (MNL / RPLL),Tue 10:46PM PST,Wed 12:20AM HKT
281,AHK681,A30B,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 10:54PM CST,Wed 12:12AM HKT
282,SOO98,B77L,Leipzig/Halle (LEJ / EDDP),Tue 06:04AM CET,Wed 12:09AM HKT
283,AAR969,74F,Incheon Int'l (ICN / RKSI),Tue 09:48PM KST,Wed 12:05AM HKT
284,FJI1391,A333,Nadi Int'l (NAN / NFFN),Tue 06:54PM +13,Tue 11:37PM HKT
285,CPA742,A333,Noi Bai Int'l (HAN / VVNB),Tue 08:40PM +07,Tue 11:04PM HKT
286,CPA764,A359,Tan Son Nhat Int'l (SGN / VVTS),Tue 07:52PM +07,Tue 10:52PM HKT
287,HKC372,A332,Singapore Changi (SIN / WSSS),Tue 07:18PM +08,Tue 10:41PM HKT
288,CPA479,A35K,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 09:13PM CST,Tue 10:34PM HKT
289,CPA702,A359,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Tue 07:21PM +07,Tue 10:29PM HKT
290,CPA742,A333,Noi Bai Int'l (HAN / VVNB),Tue 08:40PM +07,Tue 11:04PM HKT
291,CPA764,A359,Tan Son Nhat Int'l (SGN / VVTS),Tue 07:52PM +07,Tue 10:52PM HKT
292,HKC372,A332,Singapore Changi (SIN / WSSS),Tue 07:18PM +08,Tue 10:41PM HKT
293,CPA479,A35K,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 09:13PM CST,Tue 10:34PM HKT
294,CPA702,A359,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Tue 07:21PM +07,Tue 10:29PM HKT
295,UAE9880,B772,Dubai Int'l (DXB / OMDB),Tue 11:50AM +04,Tue 10:24PM HKT
296,KAL607,B789,Incheon Int'l (ICN / RKSI),Tue 08:03PM KST,Tue 10:14PM HKT
297,AAR745,A21N,Incheon Int'l (ICN / RKSI),Tue 07:41PM KST,Tue 10:07PM HKT
298,CPA25,A306,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 08:46PM CST,Tue 10:01PM HKT
299,CPA3148,B748,Shahjalal International Airport (DAC / VGHS),Tue 04:56PM +06,Tue 09:54PM HKT
300,CPA724,A333,Kuala Lumpur Int'l (KUL / WMKK),Tue 05:37PM +08,Tue 09:51PM HKT
301,CPA419,A359,Incheon Int'l (ICN / RKSI),Tue 07:31PM KST,Tue 09:44PM HKT
302,CAL921,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 08:25PM CST,Tue 09:42PM HKT
303,CPA100,A35K,Sydney (SYD / YSSY),Tue 04:00PM AEDT,Tue 09:32PM HKT
304,CPA419,A359,Incheon Int'l (ICN / RKSI),Tue 07:31PM KST,Tue 09:44PM HKT
305,CAL921,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 08:25PM CST,Tue 09:42PM HKT
306,CPA100,A35K,Sydney (SYD / YSSY),Tue 04:00PM AEDT,Tue 09:32PM HKT
307,CPA198,B77W,Auckland (AKL / NZAA),Tue 03:06PM NZDT,Tue 08:30PM HKT
308,CAL923,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 07:08PM CST,Tue 08:25PM HKT
309,CPA521,A359,Narita Int'l (NRT / RJAA),Tue 04:35PM JST,Tue 08:17PM HKT
310,CPA369,B77W,Shanghai Pudong Int'l (PVG / ZSPD),Tue 05:48PM CST,Tue 07:59PM HKT
311,CPA507,A35K,Kansai Int'l (KIX / RJBB),Tue 05:21PM JST,Tue 07:56PM HKT
312,CAL923,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 07:08PM CST,Tue 08:25PM HKT
313,CPA521,A359,Narita Int'l (NRT / RJAA),Tue 04:35PM JST,Tue 08:17PM HKT
314,CPA369,B77W,Shanghai Pudong Int'l (PVG / ZSPD),Tue 05:48PM CST,Tue 07:59PM HKT
315,CPA507,A35K,Kansai Int'l (KIX / RJBB),Tue 05:21PM JST,Tue 07:56PM HKT
316,VJT796,GLEX,Sultan Abdul Aziz Shah (SZB / WMSA),Tue 04:25PM +08,Tue 07:49PM HKT
317,CAL927,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 06:32PM CST,Tue 07:47PM HKT
318,CPA918,A359,Manila Int'l (MNL / RPLL),Tue 05:55PM PST,Tue 07:31PM HKT
319,UAL2865,B773,Narita Int'l (NRT / RJAA),Tue 03:59PM JST,Tue 07:17PM HKT
320,CLX7321,B748,Kuala Lumpur Int'l (KUL / WMKK),Tue 03:56PM +08,Tue 07:14PM HKT
321,SOO8028,B77L,Incheon Int'l (ICN / RKSI),Tue 04:55PM KST,Tue 07:10PM HKT
322,PAC983,B748,Incheon Int'l (ICN / RKSI),Tue 04:53PM KST,Tue 07:06PM HKT
323,CAL927,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 06:32PM CST,Tue 07:47PM HKT
324,CPA918,A359,Manila Int'l (MNL / RPLL),Tue 05:55PM PST,Tue 07:31PM HKT
325,UAL2865,B773,Narita Int'l (NRT / RJAA),Tue 03:59PM JST,Tue 07:17PM HKT
326,CLX7321,B748,Kuala Lumpur Int'l (KUL / WMKK),Tue 03:56PM +08,Tue 07:14PM HKT
327,SOO8028,B77L,Incheon Int'l (ICN / RKSI),Tue 04:55PM KST,Tue 07:10PM HKT
328,PAC983,B748,Incheon Int'l (ICN / RKSI),Tue 04:53PM KST,Tue 07:06PM HKT
329,KLM847,B77W,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Tue 03:53PM +07,Tue 07:03PM HKT
330,CPA3287,B748,Anchorage Intl (PANC),Mon 02:53PM AKST,Tue 06:52PM HKT
331,CPA807,B77W,Chicago O'Hare Intl (KORD),Mon 01:45PM CST,Tue 06:39PM HKT
332,SOO7923,B77L,Narita Int'l (NRT / RJAA),Tue 03:12PM JST,Tue 06:37PM HKT
333,QFA83,A333,Cairns Int'l (CNS / YBCS),Tue 01:53PM AEST,Tue 06:31PM HKT
334,CPA589,A333,Fukuoka (FUK / RJFF),Tue 04:18PM JST,Tue 06:30PM HKT
335,CPA690,A359,Singapore Changi (SIN / WSSS),Tue 03:13PM +08,Tue 06:28PM HKT
336,HKC9486,A332,Almaty (ALA / UAAA),Tue 10:37AM +06,Tue 06:18PM HKT
337,QFA83,A333,Cairns Int'l (CNS / YBCS),Tue 01:53PM AEST,Tue 06:31PM HKT
338,CPA589,A333,Fukuoka (FUK / RJFF),Tue 04:18PM JST,Tue 06:30PM HKT
339,CPA690,A359,Singapore Changi (SIN / WSSS),Tue 03:13PM +08,Tue 06:28PM HKT
340,HKC9486,A332,Almaty (ALA / UAAA),Tue 10:37AM +06,Tue 06:18PM HKT
341,CPA391,A333,Beijing Capital Int'l (PEK / ZBAA),Tue 02:56PM CST,Tue 06:13PM HKT
342,CPA654,A359,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Tue 03:01PM +07,Tue 06:09PM HKT
343,TGW980,B789,Singapore Changi (SIN / WSSS),Tue 02:42PM +08,Tue 06:00PM HKT
344,CPA595,A35K,Kansai Int'l (KIX / RJBB),Tue 02:57PM JST,Tue 05:33PM HKT
345,CAL6843,B744,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 04:05PM CST,Tue 05:25PM HKT
346,QFA7527,B763,Darwin Int'l / RAAF (DRW / YPDN),Tue 01:50PM ACST,Tue 05:24PM HKT
347,CPA411,A359,Incheon Int'l (ICN / RKSI),Tue 03:05PM KST,Tue 05:19PM HKT
348,THA638,A330,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Tue 02:01PM +07,Tue 05:16PM HKT
349,UAE384,B77W,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Tue 02:03PM +07,Tue 05:14PM HKT
350,MNB6565,A332,Navoi Int'l (NVI / UTSA),Tue 07:25AM +05,Tue 05:12PM HKT
351,CPA411,A359,Incheon Int'l (ICN / RKSI),Tue 03:05PM KST,Tue 05:19PM HKT
352,THA638,A330,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Tue 02:01PM +07,Tue 05:16PM HKT
353,UAE384,B77W,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Tue 02:03PM +07,Tue 05:14PM HKT
354,MNB6565,A332,Navoi Int'l (NVI / UTSA),Tue 07:25AM +05,Tue 05:12PM HKT
355,CPA367,A333,Shanghai Pudong Int'l (PVG / ZSPD),Tue 02:53PM CST,Tue 05:00PM HKT
356,CPA722,A333,Kuala Lumpur Int'l (KUL / WMKK),Tue 01:14PM +08,Tue 04:46PM HKT
357,THY70,B77W,Istanbul Airport (IST / LTFM),Tue 02:23AM +03,Tue 04:37PM HKT
358,QTR818,A359,Hamad Int'l (DOH / OTHH),Tue 04:29AM +03,Tue 04:17PM HKT
359,QTR8074,B772,Chennai Int'l (MAA / VOMM),Tue 08:26AM IST,Tue 03:46PM HKT
360,CPA722,A333,Kuala Lumpur Int'l (KUL / WMKK),Tue 01:14PM +08,Tue 04:46PM HKT
361,THY70,B77W,Istanbul Airport (IST / LTFM),Tue 02:23AM +03,Tue 04:37PM HKT
362,QTR818,A359,Hamad Int'l (DOH / OTHH),Tue 04:29AM +03,Tue 04:17PM HKT
363,QTR8074,B772,Chennai Int'l (MAA / VOMM),Tue 08:26AM IST,Tue 03:46PM HKT
364,CPA3259,B748,Shanghai Pudong Int'l (PVG / ZSPD),Tue 01:42PM CST,Tue 03:44PM HKT
365,CPA87,B748,Anchorage Intl (PANC),Mon 11:42AM AKST,Tue 03:38PM HKT
366,SOO947,B77L,Incheon Int'l (ICN / RKSI),Tue 01:11PM KST,Tue 03:24PM HKT
367,GTI9482,B744,Incheon Int'l (ICN / RKSI),Tue 12:57PM KST,Tue 03:11PM HKT
368,CXA381,B788,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 02:00PM CST,Tue 02:55PM HKT
369,CPA922,A359,Mactan-Cebu Int'l (CEB / RPVM),Tue 12:36PM PST,Tue 02:46PM HKT
370,CPA3259,B748,Shanghai Pudong Int'l (PVG / ZSPD),Tue 01:42PM CST,Tue 03:44PM HKT
371,CPA87,B748,Anchorage Intl (PANC),Mon 11:42AM AKST,Tue 03:38PM HKT
372,SOO947,B77L,Incheon Int'l (ICN / RKSI),Tue 01:11PM KST,Tue 03:24PM HKT
373,GTI9482,B744,Incheon Int'l (ICN / RKSI),Tue 12:57PM KST,Tue 03:11PM HKT
374,CXA381,B788,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 02:00PM CST,Tue 02:55PM HKT
375,CPA922,A359,Mactan-Cebu Int'l (CEB / RPVM),Tue 12:36PM PST,Tue 02:46PM HKT
376,CPA5,B744,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 01:06PM CST,Tue 02:27PM HKT
377,UPS58,B748,Daniel K Inouye Intl (PHNL),Mon 09:32AM HST,Tue 02:25PM HKT
378,CPA495,A35K,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 01:03PM CST,Tue 02:22PM HKT
379,CPA766,A359,Tan Son Nhat Int'l (SGN / VVTS),Tue 11:19AM +07,Tue 02:18PM HKT
380,CPA930,A359,Manila Int'l (MNL / RPLL),Tue 12:40PM PST,Tue 02:15PM HKT
381,CPA38,B748,Chatrapati Shivaji Int'l (BOM / VABB),Tue 06:55AM IST,Tue 02:14PM HKT
382,MAS6114,A332,Kota Kinabalu Int'l (BKI / WBKK),Tue 11:40AM +08,Tue 02:07PM HKT
383,BOX594,B77L,Narita Int'l (NRT / RJAA),Tue 10:39AM JST,Tue 02:02PM HKT
384,CPA930,A359,Manila Int'l (MNL / RPLL),Tue 12:40PM PST,Tue 02:15PM HKT
385,CPA38,B748,Chatrapati Shivaji Int'l (BOM / VABB),Tue 06:55AM IST,Tue 02:14PM HKT
386,MAS6114,A332,Kota Kinabalu Int'l (BKI / WBKK),Tue 11:40AM +08,Tue 02:07PM HKT
387,BOX594,B77L,Narita Int'l (NRT / RJAA),Tue 10:39AM JST,Tue 02:02PM HKT
388,ATG8853,B744,Jakarta-Soekarno-Hatta Int'l (CGK / WIII),Tue 08:44AM WIB,Tue 01:59PM HKT
389,AHK3526,A332,Singapore Changi (SIN / WSSS),Tue 10:14AM +08,Tue 01:31PM HKT
390,WGN7347,B744,Incheon Int'l (ICN / RKSI),Tue 11:02AM KST,Tue 01:22PM HKT
391,UPS52,B748,Anchorage Intl (PANC),Mon 09:44AM AKST,Tue 01:20PM HKT
392,CPA906,A35K,Manila Int'l (MNL / RPLL),Tue 11:40AM PST,Tue 01:16PM HKT
393,RBA635,787,Brunei Int'l (BWN / WBSB),Tue 10:30AM +08,Tue 01:02PM HKT
394,CPA42,B744,Bengaluru Int'l (BLR / VOBL),Tue 05:03AM IST,Tue 12:42PM HKT
395,UPS52,B748,Anchorage Intl (PANC),Mon 09:44AM AKST,Tue 01:20PM HKT
396,CPA906,A35K,Manila Int'l (MNL / RPLL),Tue 11:40AM PST,Tue 01:16PM HKT
397,RBA635,787,Brunei Int'l (BWN / WBSB),Tue 10:30AM +08,Tue 01:02PM HKT
398,CPA42,B744,Bengaluru Int'l (BLR / VOBL),Tue 05:03AM IST,Tue 12:42PM HKT
399,AAL9742,B773,Narita Int'l (NRT / RJAA),Tue 09:08AM JST,Tue 12:38PM HKT
400,AHK3205,A306,Kansai Int'l (KIX / RJBB),Tue 09:49AM JST,Tue 12:22PM HKT
401,CAL909,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 10:50AM CST,Tue 12:10PM HKT
402,CKS247,B744,Incheon Int'l (ICN / RKSI),Tue 10:00AM KST,Tue 12:05PM HKT
403,HKC830,A332,Shanghai Pudong Int'l (PVG / ZSPD),Tue 09:53AM CST,Tue 12:02PM HKT
404,CPA3291,B748,Anchorage Intl (PANC),Mon 08:11AM AKST,Tue 11:59AM HKT
405,AIQ9000,A320,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Tue 08:14AM +07,Tue 11:32AM HKT
406,THA600,A330,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Tue 08:11AM +07,Tue 11:24AM HKT
407,HKC830,A332,Shanghai Pudong Int'l (PVG / ZSPD),Tue 09:53AM CST,Tue 12:02PM HKT
408,CPA3291,B748,Anchorage Intl (PANC),Mon 08:11AM AKST,Tue 11:59AM HKT
409,AIQ9000,A320,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Tue 08:14AM +07,Tue 11:32AM HKT
410,THA600,A330,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Tue 08:11AM +07,Tue 11:24AM HKT
411,SIA890,A359,Singapore Changi (SIN / WSSS),Tue 07:43AM +08,Tue 10:59AM HKT
412,CES501,A321,Shanghai Pudong Int'l (PVG / ZSPD),Tue 08:41AM CST,Tue 10:57AM HKT
413,CXA8695,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Tue 09:09AM CST,Tue 10:22AM HKT
414,ELY75,B789,Ben Gurion Int'l (TLV / LLBG),Mon 06:37PM IST,Tue 10:17AM HKT
415,CPA738,B77W,Dubai Int'l (DXB / OMDB),Mon 11:33PM +04,Tue 10:14AM HKT
416,CLX7587,B748,Kuala Lumpur Int'l (KUL / WMKK),Tue 06:41AM +08,Tue 10:01AM HKT
417,PAL300,A321,Manila Int'l (MNL / RPLL),Tue 08:06AM PST,Tue 09:41AM HKT
418,ATN2104,B763,Darwin Int'l / RAAF (DRW / YPDN),Tue 05:57AM ACST,Tue 09:34AM HKT
419,CAL903,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 08:14AM CST,Tue 09:30AM HKT
420,PAL300,A321,Manila Int'l (MNL / RPLL),Tue 08:06AM PST,Tue 09:41AM HKT
421,ATN2104,B763,Darwin Int'l / RAAF (DRW / YPDN),Tue 05:57AM ACST,Tue 09:34AM HKT
422,CAL903,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 08:14AM CST,Tue 09:30AM HKT
423,CPA660,B77W,Chatrapati Shivaji Int'l (BOM / VABB),Tue 01:37AM IST,Tue 08:54AM HKT
424,GTI617,B744,Incheon Int'l (ICN / RKSI),Tue 06:33AM KST,Tue 08:49AM HKT
425,CAL5835,B744,Taiwan Taoyuan Int'l (TPE / RCTP),Tue 06:51AM CST,Tue 08:09AM HKT
426,N767CW,GLF5,Lodz Wladyslaw Reymont (LCJ / EPLL),Mon 03:25PM CET,Tue 08:03AM HKT
427,GTI8907,B744,Incheon Int'l (ICN / RKSI),Tue 05:22AM KST,Tue 07:44AM HKT
428,CPA95,B748,Anchorage Intl (PANC),Mon 03:39AM AKST,Tue 07:30AM HKT
429,CEB272,A330,Manila Int'l (MNL / RPLL),Tue 05:52AM PST,Tue 07:28AM HKT
430,GTI8071,B744,Incheon Int'l (ICN / RKSI),Tue 04:59AM KST,Tue 07:17AM HKT
431,CPA2051,B744,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Tue 05:18AM CST,Tue 07:14AM HKT
432,GTI8907,B744,Incheon Int'l (ICN / RKSI),Tue 05:22AM KST,Tue 07:44AM HKT
433,CPA95,B748,Anchorage Intl (PANC),Mon 03:39AM AKST,Tue 07:30AM HKT
434,CEB272,A330,Manila Int'l (MNL / RPLL),Tue 05:52AM PST,Tue 07:28AM HKT
435,GTI8071,B744,Incheon Int'l (ICN / RKSI),Tue 04:59AM KST,Tue 07:17AM HKT
436,CPA2051,B744,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Tue 05:18AM CST,Tue 07:14AM HKT
437,UAL2852,B77W,Guam Intl (PGUM),Tue 05:05AM ChST,Tue 07:12AM HKT
438,CPA170,A35K,Perth Int'l (PER / YPPH),Tue 12:05AM AWST,Tue 07:08AM HKT
439,CPA2099,B748,Anchorage Intl (PANC),Mon 03:09AM AKST,Tue 07:05AM HKT
440,CPA881,A35K,Los Angeles Intl (KLAX),Sun 11:34PM PST,Tue 06:39AM HKT
441,CPA865,A359,Vancouver Int'l (CYVR),Mon 12:38AM PST,Tue 05:52AM HKT
442,CPA873,A359,San Francisco Intl (KSFO),Sun 10:55PM PST,Tue 04:58AM HKT
443,CPA3263,B744,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 03:24AM CST,Tue 04:54AM HKT
444,ETH3728,B772,Liege (LGG / EBLG),Mon 10:10AM CET,Tue 04:39AM HKT
445,CKK263,B77L,Shanghai Pudong Int'l (PVG / ZSPD),Tue 02:01AM CST,Tue 04:07AM HKT
446,CPA3263,B744,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 03:24AM CST,Tue 04:54AM HKT
447,ETH3728,B772,Liege (LGG / EBLG),Mon 10:10AM CET,Tue 04:39AM HKT
448,CKK263,B77L,Shanghai Pudong Int'l (PVG / ZSPD),Tue 02:01AM CST,Tue 04:07AM HKT
449,RNA409,A320,Tribhuvan Int'l (KTM / VNKT),Mon 09:46PM +0545,Tue 03:42AM HKT
450,SOO7930,B77L,Incheon Int'l (ICN / RKSI),Tue 01:25AM KST,Tue 03:41AM HKT
451,CKS259,B77L,Chubu Centrair Int'l (Centrair) (NGO / RJGG),Tue 12:36AM JST,Tue 03:34AM HKT
452,HKC318,A332,Noi Bai Int'l (HAN / VVNB),Tue 12:58AM +07,Tue 03:14AM HKT
453,BOX550,B77L,Incheon Int'l (ICN / RKSI),Tue 12:45AM KST,Tue 03:05AM HKT
454,BOX506,B77L,Tashkent (TAS / UTTT),Mon 05:54PM +05,Tue 02:58AM HKT
455,FDX9165,MD11,Anchorage Intl (PANC),Sun 11:39PM AKST,Tue 02:56AM HKT
456,AHK769,A30B,Beijing Capital Int'l (PEK / ZBAA),Mon 11:22PM CST,Tue 02:22AM HKT
457,AHK783,A306,Shanghai Pudong Int'l (PVG / ZSPD),Mon 11:48PM CST,Tue 02:00AM HKT
458,AHK326,74F,Singapore Changi (SIN / WSSS),Mon 10:00PM +08,Tue 01:15AM HKT
459,KMI525,B734,Noi Bai Int'l (HAN / VVNB),Mon 10:52PM +07,Tue 01:12AM HKT
460,AHK769,A30B,Beijing Capital Int'l (PEK / ZBAA),Mon 11:22PM CST,Tue 02:22AM HKT
461,AHK783,A306,Shanghai Pudong Int'l (PVG / ZSPD),Mon 11:48PM CST,Tue 02:00AM HKT
462,AHK326,74F,Singapore Changi (SIN / WSSS),Mon 10:00PM +08,Tue 01:15AM HKT
463,KMI525,B734,Noi Bai Int'l (HAN / VVNB),Mon 10:52PM +07,Tue 01:12AM HKT
464,SEJ7010,A343,Indira Gandhi Int'l (DEL / VIDP),Mon 06:14PM IST,Tue 01:08AM HKT
465,RMY3507,B762,Sultan Abdul Aziz Shah (SZB / WMSA),Mon 09:48PM +08,Tue 01:02AM HKT
466,AHK217,A30B,Chubu Centrair Int'l (Centrair) (NGO / RJGG),Mon 09:59PM JST,Tue 12:59AM HKT
467,AHK562,A30B,Tan Son Nhat Int'l (SGN / VVTS),Mon 09:57PM +07,Tue 12:57AM HKT
468,BOX597,B77L,Narita Int'l (NRT / RJAA),Mon 09:32PM JST,Tue 12:55AM HKT
469,AHK842,B763,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Mon 09:42PM +07,Tue 12:52AM HKT
470,NCA203,B748,Narita Int'l (NRT / RJAA),Mon 09:16PM JST,Tue 12:50AM HKT
471,KAL313,B772,Incheon Int'l (ICN / RKSI),Mon 10:36PM KST,Tue 12:48AM HKT
472,AHK209,A30B,Narita Int'l (NRT / RJAA),Mon 09:31PM JST,Tue 12:44AM HKT
473,AHK205,A30B,Kansai Int'l (KIX / RJBB),Mon 09:59PM JST,Tue 12:33AM HKT
474,ANA8511,B763,Narita Int'l (NRT / RJAA),Mon 08:42PM JST,Tue 12:23AM HKT
475,AHK456,A30B,Manila Int'l (MNL / RPLL),Mon 10:44PM PST,Tue 12:19AM HKT
476,AAR969,74F,Incheon Int'l (ICN / RKSI),Mon 09:57PM KST,Tue 12:15AM HKT
477,AHK129,A30B,Incheon Int'l (ICN / RKSI),Mon 09:53PM KST,Tue 12:10AM HKT
478,AHK129,A30B,Incheon Int'l (ICN / RKSI),Mon 09:53PM KST,Tue 12:10AM HKT
479,AHK681,A30B,Taiwan Taoyuan Int'l (TPE / RCTP),Mon 10:40PM CST,Mon 11:58PM HKT
480,CPA2081,B748,Anchorage Intl (PANC),Sun 08:09PM AKST,Mon 11:52PM HKT
481,CPA2042,B744,Noi Bai Int'l (HAN / VVNB),Mon 09:32PM +07,Mon 11:47PM HKT
482,UAL2865,B773,Narita Int'l (NRT / RJAA),Mon 08:24PM JST,Mon 11:29PM HKT
483,MSR509,A332,Cairo Int'l (CAI / HECA),Mon 08:00AM EET,Mon 10:46PM HKT
484,CPA479,A359,Taiwan Taoyuan Int'l (TPE / RCTP),Mon 09:18PM CST,Mon 10:39PM HKT
485,CPA764,A359,Tan Son Nhat Int'l (SGN / VVTS),Mon 07:35PM +07,Mon 10:30PM HKT
486,CPA369,B77W,Shanghai Pudong Int'l (PVG / ZSPD),Mon 07:57PM CST,Mon 10:07PM HKT
487,CLX6757,B748,Kuala Lumpur Int'l (KUL / WMKK),Mon 06:47PM +08,Mon 09:59PM HKT
488,CPA2071,B748,Anchorage Intl (PANC),Sun 06:12PM AKST,Mon 09:53PM HKT
489,CAL921,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Mon 08:11PM CST,Mon 09:35PM HKT
490,CPA764,A359,Tan Son Nhat Int'l (SGN / VVTS),Mon 07:35PM +07,Mon 10:30PM HKT
491,CPA369,B77W,Shanghai Pudong Int'l (PVG / ZSPD),Mon 07:57PM CST,Mon 10:07PM HKT
492,CLX6757,B748,Kuala Lumpur Int'l (KUL / WMKK),Mon 06:47PM +08,Mon 09:59PM HKT
493,CPA2071,B748,Anchorage Intl (PANC),Sun 06:12PM AKST,Mon 09:53PM HKT
494,CAL921,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Mon 08:11PM CST,Mon 09:35PM HKT
495,CPA3128,B748,Melbourne Tullamarine (MEL / YMML),Mon 04:05PM AEDT,Mon 09:35PM HKT
496,CPA100,A35K,Sydney (SYD / YSSY),Mon 03:47PM AEDT,Mon 09:23PM HKT
497,CPA104,A35K,Melbourne Tullamarine (MEL / YMML),Mon 03:36PM AEDT,Mon 09:09PM HKT
498,CPA507,A35K,Kansai Int'l (KIX / RJBB),Mon 06:01PM JST,Mon 08:49PM HKT
