,标识符,机型,始发地,出发,到达
1289,CSN3595,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 08:15PM CST,Sun 09:47PM CST
1290,CSH9574,B738,Penglai International (YNT / ZSYT),Sun 08:15PM CST,Sun 09:43PM CST
1291,CXA8318,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 08:00PM CST,Sun 09:42PM CST
1292,CES2993,A321,Ganzhou Huangjin (KOW / ZSGZ),Sun 08:22PM CST,Sun 09:41PM CST
1293,CQH8824,A320,Zunyi (ZYI / ZUZY),Sun 07:50PM CST,Sun 09:41PM CST
1294,DKH1064,A320,Xiangfan (XFN / ZHXF),Sun 08:09PM CST,Sun 09:36PM CST
1295,CSH9216,B738,Zhuhai Int'l (ZUH / ZGSD),Sun 07:48PM CST,Sun 09:31PM CST
1296,CSH9316,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 07:58PM CST,Sun 09:30PM CST
1297,CSH9210,737,Nanning Wuxu Int'l (NNG / ZGNN),Sun 07:26PM CST,Sun 09:29PM CST
1298,CSH9362,737,Changsha Huanghua Int'l (CSX / ZGHA),Sun 08:07PM CST,Sun 09:27PM CST
1299,CCA1857,B77W,Beijing Capital Int'l (PEK / ZBAA),Sun 07:49PM CST,Sun 09:27PM CST
1300,CES5354,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 07:49PM CST,Sun 09:23PM CST
1301,CSH9204,737,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 07:34PM CST,Sun 09:22PM CST
1302,CES5164,A321,Beijing Capital Int'l (PEK / ZBAA),Sun 07:38PM CST,Sun 09:19PM CST
1303,CES9725,737,Dali (DLU / ZPDL),Sun 06:57PM CST,Sun 09:17PM CST
1304,CSH9318,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 07:47PM CST,Sun 09:16PM CST
1305,CSH9064,737,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 07:41PM CST,Sun 09:12PM CST
1306,CES5352,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 07:37PM CST,Sun 09:10PM CST
1307,DKH1256,A320,Urumqi Diwopu Int'l (URC / ZWWW),Sun 05:00PM CST,Sun 09:06PM CST
1308,CQH6216,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sun 07:59PM CST,Sun 09:04PM CST
1309,CES5418,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 07:01PM CST,Sun 09:03PM CST
1310,CQH8948,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 07:12PM CST,Sun 08:54PM CST
1311,CES2410,B732,Taiyuan Wusu (TYN / ZBYN),Sun 07:08PM CST,Sun 08:52PM CST
1312,CES5124,B773,Beijing Capital Int'l (PEK / ZBAA),Sun 07:12PM CST,Sun 08:50PM CST
1313,CXA8515,B738,Quanzhou Jinjiang (JJN / ZSQZ),Sun 07:40PM CST,Sun 08:49PM CST
1314,CSN3547,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 07:17PM CST,Sun 08:47PM CST
1315,CQH8856,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 07:12PM CST,Sun 08:45PM CST
1316,CSN3575,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 07:06PM CST,Sun 08:43PM CST
1317,CES5316,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 07:01PM CST,Sun 08:39PM CST
1318,CES5350,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 07:01PM CST,Sun 08:39PM CST
1319,CDG2291,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 07:26PM CST,Sun 08:39PM CST
1320,CES2127,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Sun 06:20PM CST,Sun 08:33PM CST
1321,CCA1885,A330,Beijing Capital Int'l (PEK / ZBAA),Sun 06:48PM CST,Sun 08:30PM CST
1322,CXA8545,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 07:17PM CST,Sun 08:29PM CST
1323,CES6336,A321,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sun 06:50PM CST,Sun 08:26PM CST
1324,CES5314,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 06:47PM CST,Sun 08:24PM CST
1325,CES5526,A320,Penglai International (YNT / ZSYT),Sun 07:04PM CST,Sun 08:24PM CST
1326,DKH1202,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 06:47PM CST,Sun 08:21PM CST
1327,DKH1248,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 06:28PM CST,Sun 08:17PM CST
1328,DKH1130,A321,Sanya Phoenix Int'l (SYX / ZJSY),Sun 06:01PM CST,Sun 08:15PM CST
1329,CSH9400,B738,Changsha Huanghua Int'l (CSX / ZGHA),Sun 06:55PM CST,Sun 08:13PM CST
1330,CES5162,A332,Beijing Capital Int'l (PEK / ZBAA),Sun 06:32PM CST,Sun 08:13PM CST
1331,CES5414,A333,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 06:01PM CST,Sun 08:08PM CST
1332,CSH9376,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 06:46PM CST,Sun 08:03PM CST
1333,CSN6997,B738,Urumqi Diwopu Int'l (URC / ZWWW),Sun 03:41PM CST,Sun 08:02PM CST
1334,CES2513,B738,Wuhan Tianhe (WUH / ZHHH),Sun 06:52PM CST,Sun 08:00PM CST
1335,CQH8766,A320,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sun 06:19PM CST,Sun 07:58PM CST
1336,CSH9392,B738,Changsha Huanghua Int'l (CSX / ZGHA),Sun 06:30PM CST,Sun 07:54PM CST
1337,CES5122,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 06:06PM CST,Sun 07:49PM CST
1338,CSN3529,A359,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 06:16PM CST,Sun 07:46PM CST
1339,CES2550,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 05:58PM CST,Sun 07:44PM CST
1340,DKH1098,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 05:34PM CST,Sun 07:43PM CST
1341,CQH8882,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 06:06PM CST,Sun 07:41PM CST
1342,CSH9230,B733,Qingdao Liuting Int'l (TAO / ZSQD),Sun 06:20PM CST,Sun 07:38PM CST
1343,CCA4501,A333,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 05:27PM CST,Sun 07:38PM CST
1344,CSH9454,B733,Kunming Changshui Int'l (KMG / ZPPP),Sun 05:21PM CST,Sun 07:34PM CST
1345,CES5434,A332,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 05:45PM CST,Sun 07:33PM CST
1346,CES5434,A332,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 05:45PM CST,Sun 07:33PM CST
1347,CSH9374,737,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 06:17PM CST,Sun 07:29PM CST
1348,CQH6178,A320,Zunyi Maotai Airport (WMT / ZUMT),Sun 05:30PM CST,Sun 07:28PM CST
1349,CES5348,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 05:41PM CST,Sun 07:27PM CST
1350,CES5160,A321,Beijing Capital Int'l (PEK / ZBAA),Sun 05:35PM CST,Sun 07:23PM CST
1351,CSH9422,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 05:17PM CST,Sun 07:21PM CST
1352,CCA1855,B789,Beijing Capital Int'l (PEK / ZBAA),Sun 05:31PM CST,Sun 07:20PM CST
1353,CXA8547,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 06:18PM CST,Sun 07:19PM CST
1354,CQH8888,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 05:07PM CST,Sun 07:17PM CST
1355,CDG4849,B738,Penglai International (YNT / ZSYT),Sun 05:41PM CST,Sun 07:16PM CST
1356,CSH9330,737,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 05:54PM CST,Sun 07:12PM CST
1357,CHH7601,B789,Beijing Capital Int'l (PEK / ZBAA),Sun 05:30PM CST,Sun 07:10PM CST
1358,N233LT,GLF5,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 05:37PM CST,Sun 07:07PM CST
1359,CES5664,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 06:00PM CST,Sun 07:07PM CST
1360,CES2406,B732,Taiyuan Wusu (TYN / ZBYN),Sun 05:13PM CST,Sun 07:03PM CST
1361,CSH9298,737,Jieyang Chaoshan International Airport (SWA / ZGOW),Sun 05:34PM CST,Sun 07:00PM CST
1362,CSN3545,A359,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 05:19PM CST,Sun 06:55PM CST
1363,CES5120,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 05:09PM CST,Sun 06:54PM CST
1364,CES5120,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 05:09PM CST,Sun 06:54PM CST
1365,CSN3587,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 05:17PM CST,Sun 06:52PM CST
1366,CES5524,A321,Qingdao Liuting Int'l (TAO / ZSQD),Sun 05:35PM CST,Sun 06:49PM CST
1367,CES2165,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 05:06PM CST,Sun 06:48PM CST
1368,CQH8838,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 05:35PM CST,Sun 06:46PM CST
1369,CSZ9515,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 05:11PM CST,Sun 06:45PM CST
1370,CES5432,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 04:53PM CST,Sun 06:43PM CST
1371,CDG1167,B738,Jinan Yaoqiang (TNA / ZSJN),Sun 05:21PM CST,Sun 06:40PM CST
1372,DKH1126,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sun 05:07PM CST,Sun 06:38PM CST
1373,CSH9270,B733,Jinggangshan (JGS / ZSJA),Sun 05:23PM CST,Sun 06:37PM CST
1374,CXA8505,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 05:20PM CST,Sun 06:34PM CST
1375,CES5272,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sun 05:23PM CST,Sun 06:30PM CST
1376,CDG4665,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 05:13PM CST,Sun 06:30PM CST
1377,CES5811,B732,Kunming Changshui Int'l (KMG / ZPPP),Sun 04:11PM CST,Sun 06:27PM CST
1378,CCA1549,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 04:47PM CST,Sun 06:25PM CST
1379,CSH9458,B738,Guiyang Longdongbao (KWE / ZUGY),Sun 04:34PM CST,Sun 06:22PM CST
1380,CQH8808,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 05:11PM CST,Sun 06:19PM CST
1381,CDG4667,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 05:01PM CST,Sun 06:17PM CST
1382,CES5346,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 04:43PM CST,Sun 06:16PM CST
1383,CES5312,A332,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 04:37PM CST,Sun 06:12PM CST
1384,CSN3549,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 04:37PM CST,Sun 06:11PM CST
1385,CES5390,A320,Luoyang (LYA / ZHLY),Sun 04:34PM CST,Sun 06:06PM CST
1386,CCA1829,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 04:32PM CST,Sun 06:05PM CST
1387,CSN8885,B788,Beijing Daxing International Airport (PKX / ZBAD),Sun 04:27PM CST,Sun 06:04PM CST
1388,CCA8647,B789,Beijing Capital Int'l (PEK / ZBAA),Sun 04:19PM CST,Sun 06:00PM CST
1389,CES2286,A320,Dashuipo (WEH / ZSWH),Sun 04:34PM CST,Sun 05:58PM CST
1390,CUA2317,737,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sun 04:20PM CST,Sun 05:56PM CST
1391,CQH6268,A320,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sun 04:13PM CST,Sun 05:53PM CST
1392,CES2161,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 04:10PM CST,Sun 05:52PM CST
1393,CSN3503,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 04:16PM CST,Sun 05:49PM CST
1394,CSH9234,737,Qingdao Liuting Int'l (TAO / ZSQD),Sun 04:29PM CST,Sun 05:47PM CST
1395,CES5118,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 04:04PM CST,Sun 05:46PM CST
1396,CHH7609,B789,Beijing Capital Int'l (PEK / ZBAA),Sun 04:06PM CST,Sun 05:42PM CST
1397,CES5416,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 03:35PM CST,Sun 05:41PM CST
1398,DKH1108,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 04:32PM CST,Sun 05:39PM CST
1399,CXA8551,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 04:06PM CST,Sun 05:36PM CST
1400,DKH1212,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 03:46PM CST,Sun 05:34PM CST
1401,CCA1515,B773,Beijing Capital Int'l (PEK / ZBAA),Sun 03:56PM CST,Sun 05:33PM CST
1402,CUA5955,737,Beijing Daxing International Airport (PKX / ZBAD),Sun 03:54PM CST,Sun 05:30PM CST
1403,DKH1210,A320,Guiyang Longdongbao (KWE / ZUGY),Sun 03:25PM CST,Sun 05:28PM CST
1404,CES5560,A320,Nanchang Changbei Int'l (KHN / ZSCN),Sun 04:31PM CST,Sun 05:28PM CST
1405,CSH9334,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 03:46PM CST,Sun 05:24PM CST
1406,CES2505,B738,Wuhan Tianhe (WUH / ZHHH),Sun 04:18PM CST,Sun 05:22PM CST
1407,CES5460,737,Hohhot Baita Int'l (HET / ZBHH),Sun 03:24PM CST,Sun 05:20PM CST
1408,TBA9881,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 03:04PM CST,Sun 05:18PM CST
1409,CXA8378,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 03:42PM CST,Sun 05:15PM CST
1410,CES6957,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Sun 02:59PM CST,Sun 05:13PM CST
1411,CSH9476,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 03:52PM CST,Sun 05:12PM CST
1412,CES5310,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 03:38PM CST,Sun 05:09PM CST
1413,CES5648,B732,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 03:57PM CST,Sun 05:03PM CST
1414,CQH6278,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 02:59PM CST,Sun 05:00PM CST
1415,CES5520,A321,Qingdao Liuting Int'l (TAO / ZSQD),Sun 03:38PM CST,Sun 04:52PM CST
1416,CES5116,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 03:09PM CST,Sun 04:50PM CST
1417,DKH1178,B789,Sanya Phoenix Int'l (SYX / ZJSY),Sun 02:26PM CST,Sun 04:44PM CST
1418,CES5344,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 03:05PM CST,Sun 04:40PM CST
1419,CES5692,A321,Yinchuan Helanshan (INC / ZLIC),Sun 02:20PM CST,Sun 04:39PM CST
1420,CSN3571,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 03:07PM CST,Sun 04:36PM CST
1421,CES5408,A359,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 02:26PM CST,Sun 04:34PM CST
1422,CSH9358,B738,Jieyang Chaoshan International Airport (SWA / ZGOW),Sun 03:06PM CST,Sun 04:33PM CST
1423,DKH1038,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 02:54PM CST,Sun 04:27PM CST
1424,CCA1523,B733,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 02:56PM CST,Sun 04:27PM CST
1425,CSN3557,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 02:52PM CST,Sun 04:22PM CST
1426,CCA1521,A320,Beijing Capital Int'l (PEK / ZBAA),Sun 02:44PM CST,Sun 04:20PM CST
1427,CES6340,A320,Harbin Taiping Int'l (HRB / ZYHB),Sun 01:27PM CST,Sun 04:18PM CST
1428,CSH9452,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 02:10PM CST,Sun 04:16PM CST
1429,CXA8509,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 03:06PM CST,Sun 04:13PM CST
1430,CSZ9511,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 02:32PM CST,Sun 04:10PM CST
1431,CSH9314,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 02:36PM CST,Sun 04:08PM CST
1432,CES2159,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 02:22PM CST,Sun 04:06PM CST
1433,CDG4669,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 02:46PM CST,Sun 04:03PM CST
1434,CQH8776,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 02:29PM CST,Sun 03:57PM CST
1435,CES2404,B732,Taiyuan Wusu (TYN / ZBYN),Sun 02:07PM CST,Sun 03:54PM CST
1436,CXA8372,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 02:18PM CST,Sun 03:52PM CST
1437,CXA8585,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 02:48PM CST,Sun 03:47PM CST
1438,CQH8954,A320,Kunming Changshui Int'l (KMG / ZPPP),Sun 01:20PM CST,Sun 03:43PM CST
1439,CES5114,B773,Beijing Capital Int'l (PEK / ZBAA),Sun 02:03PM CST,Sun 03:40PM CST
1440,DKH1246,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 01:47PM CST,Sun 03:37PM CST
1441,CCA1517,B773,Beijing Capital Int'l (PEK / ZBAA),Sun 01:56PM CST,Sun 03:35PM CST
1442,CES6348,A321,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 01:13PM CST,Sun 03:31PM CST
1443,CSN3561,A21N,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 01:58PM CST,Sun 03:28PM CST
1444,CES5342,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 01:52PM CST,Sun 03:26PM CST
1445,CES5809,B735,Kunming Changshui Int'l (KMG / ZPPP),Sun 01:08PM CST,Sun 03:24PM CST
1446,CES5666,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 02:11PM CST,Sun 03:24PM CST
1447,CES6354,A333,Changchun Longjia Int'l (CGQ / ZYCC),Sun 12:48PM CST,Sun 03:24PM CST
1448,CSH9312,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 01:45PM CST,Sun 03:19PM CST
1449,CSH9116,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 01:43PM CST,Sun 03:17PM CST
1450,CSH9214,737,Lanzhou Zhongchuan International (LHW / ZLLL),Sun 12:58PM CST,Sun 03:15PM CST
1451,CES2220,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 01:07PM CST,Sun 03:13PM CST
1452,CQH8898,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 01:20PM CST,Sun 03:09PM CST
1453,CES2521,B738,Wuhan Tianhe (WUH / ZHHH),Sun 01:52PM CST,Sun 03:06PM CST
1454,CSN3831,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 01:27PM CST,Sun 03:04PM CST
1455,TBA9865,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 12:53PM CST,Sun 03:00PM CST
1456,CSN8887,A330,Beijing Daxing International Airport (PKX / ZBAD),Sun 01:19PM CST,Sun 02:59PM CST
1457,CES5112,B773,Beijing Capital Int'l (PEK / ZBAA),Sun 01:11PM CST,Sun 02:56PM CST
1458,CSN3525,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 01:28PM CST,Sun 02:54PM CST
1459,CES5428,A332,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 01:01PM CST,Sun 02:52PM CST
1460,CES2157,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 01:07PM CST,Sun 02:52PM CST
1461,DKH1176,A321,Nanning Wuxu Int'l (NNG / ZGNN),Sun 12:47PM CST,Sun 02:50PM CST
1462,CSH9464,737,Guiyang Longdongbao (KWE / ZUGY),Sun 12:56PM CST,Sun 02:46PM CST
1463,CSH9074,B738,Penglai International (YNT / ZSYT),Sun 01:16PM CST,Sun 02:46PM CST
1464,CES5340,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 01:09PM CST,Sun 02:43PM CST
1465,CES5518,A321,Qingdao Liuting Int'l (TAO / ZSQD),Sun 01:06PM CST,Sun 02:33PM CST
1466,DKH1078,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 12:59PM CST,Sun 02:31PM CST
1467,DKH1208,A321,Guiyang Longdongbao (KWE / ZUGY),Sun 12:27PM CST,Sun 02:26PM CST
1468,CES5807,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 12:11PM CST,Sun 02:25PM CST
1469,DKH1086,A320,Zunyi Maotai Airport (WMT / ZUMT),Sun 12:18PM CST,Sun 02:21PM CST
1470,CSH9132,737,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 12:44PM CST,Sun 02:19PM CST
1471,CXA8521,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 01:09PM CST,Sun 02:17PM CST
1472,CDG4663,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 12:46PM CST,Sun 02:12PM CST
1473,CSH9538,B789,Sanya Phoenix Int'l (SYX / ZJSY),Sun 11:40AM CST,Sun 02:10PM CST
1474,CSH9220,737,Urumqi Diwopu Int'l (URC / ZWWW),Sun 09:54AM CST,Sun 02:09PM CST
1475,CSH9308,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 12:38PM CST,Sun 02:06PM CST
1476,CSN3551,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 12:28PM CST,Sun 02:04PM CST
1477,CSN6981,B738,Urumqi Diwopu Int'l (URC / ZWWW),Sun 10:03AM CST,Sun 02:03PM CST
1478,CSH9514,B738,Zhuhai Int'l (ZUH / ZGSD),Sun 12:22PM CST,Sun 02:03PM CST
1479,CSH9332,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 12:25PM CST,Sun 02:00PM CST
1480,CXA8577,B738,Quanzhou Jinjiang (JJN / ZSQZ),Sun 12:45PM CST,Sun 01:58PM CST
1481,CES5406,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 11:50AM CST,Sun 01:57PM CST
1482,CSH9340,737,Nanning Wuxu Int'l (NNG / ZGNN),Sun 11:47AM CST,Sun 01:53PM CST
1483,CSH9202,737,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 12:06PM CST,Sun 01:51PM CST
1484,CSH9348,B738,Wuhan Tianhe (WUH / ZHHH),Sun 12:47PM CST,Sun 01:49PM CST
1485,CES5110,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 12:04PM CST,Sun 01:48PM CST
1486,CES6334,A321,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sun 12:03PM CST,Sun 01:44PM CST
1487,CSN3539,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 12:13PM CST,Sun 01:42PM CST
1488,CES5308,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 12:11PM CST,Sun 01:41PM CST
1489,CSZ9507,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 12:02PM CST,Sun 01:37PM CST
1490,CQH8822,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 12:12PM CST,Sun 01:34PM CST
1491,CQH8918,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 11:58AM CST,Sun 01:33PM CST
1492,CSH9306,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 11:57AM CST,Sun 01:31PM CST
1493,CDG4863,B738,Penglai International (YNT / ZSYT),Sun 12:01PM CST,Sun 01:28PM CST
1494,CES5805,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 11:15AM CST,Sun 01:26PM CST
1495,CSH9148,737,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 11:45AM CST,Sun 01:23PM CST
1496,DKH1218,A21N,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 11:36AM CST,Sun 01:21PM CST
1497,CES5154,B773,Beijing Capital Int'l (PEK / ZBAA),Sun 11:37AM CST,Sun 01:20PM CST
1498,CES5422,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 11:29AM CST,Sun 01:19PM CST
1499,CES5338,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 11:37AM CST,Sun 01:07PM CST
1500,DKH1112,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 11:29AM CST,Sun 01:03PM CST
1501,CSH9396,A333,Changsha Huanghua Int'l (CSX / ZGHA),Sun 11:44AM CST,Sun 01:00PM CST
1502,CQH8836,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 11:27AM CST,Sun 12:56PM CST
1503,CSH9164,737,Taiyuan Wusu (TYN / ZBYN),Sun 11:12AM CST,Sun 12:54PM CST
1504,CCA4543,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 11:10AM CST,Sun 12:52PM CST
1505,CES2155,A332,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 11:11AM CST,Sun 12:51PM CST
1506,CES5693,A320,Luoyang (LYA / ZHLY),Sun 11:27AM CST,Sun 12:47PM CST
1507,CQH8636,A320,Yinchuan Helanshan (INC / ZLIC),Sun 10:24AM CST,Sun 12:46PM CST
1508,CSN3537,A21N,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 11:12AM CST,Sun 12:42PM CST
1509,CSH9536,737,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 11:23AM CST,Sun 12:37PM CST
1510,CCA1531,A330,Beijing Capital Int'l (PEK / ZBAA),Sun 10:55AM CST,Sun 12:35PM CST
1511,DKH1160,A320,Zhuhai Int'l (ZUH / ZGSD),Sun 10:54AM CST,Sun 12:32PM CST
1512,CES5336,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sun 10:49AM CST,Sun 12:28PM CST
1513,N1777U,GLF5,Beijing Capital Int'l (PEK / ZBAA),Sun 10:41AM CST,Sun 12:24PM CST
1514,CXA8567,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 11:16AM CST,Sun 12:23PM CST
1515,CXA8567,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 11:16AM CST,Sun 12:23PM CST
1516,CES5396,B732,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 10:59AM CST,Sun 12:18PM CST
1517,CES5306,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sun 10:34AM CST,Sun 12:14PM CST
1518,CXA8541,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 11:17AM CST,Sun 12:13PM CST
1519,CES5106,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 10:22AM CST,Sun 12:06PM CST
1520,CQH8820,A320,Zhuhai Int'l (ZUH / ZGSD),Sun 10:18AM CST,Sun 12:02PM CST
1521,LKE9887,A320,Yichun Mingyueshan (YIC / ZSYC),Sun 10:43AM CST,Sun 11:56AM CST
