,标识符,机型,始发地,出发,到达
239,CSN3588,A330,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 08:51PM CST,Wed 11:13PM CST
240,CSN6990,A321,Wuhan Tianhe (WUH / ZHHH),Wed 09:24PM CST,Wed 11:10PM CST
241,CHH7256,A333,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 08:54PM CST,Wed 11:09PM CST
242,CSN6970,A321,Nanchong (NAO / ZUNC),Wed 09:11PM CST,Wed 11:06PM CST
243,CSZ8966,A320,Ningbo Lishe Int'l (NGB / ZSNB),Wed 09:09PM CST,Wed 11:04PM CST
244,CSZ9606,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 07:03PM CST,Wed 11:01PM CST
245,CSZ8418,A319,Lijiang (LJG / ZPLJ),Wed 08:56PM CST,Wed 11:00PM CST
246,CSN6592,A320,Ningbo Lishe Int'l (NGB / ZSNB),Wed 09:02PM CST,Wed 10:57PM CST
247,CHH7847,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Wed 08:07PM CST,Wed 10:55PM CST
248,CSN6594,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 08:31PM CST,Wed 10:52PM CST
249,CSZ9430,B739,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 09:11PM CST,Wed 10:51PM CST
250,CXA8383,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 08:53PM CST,Wed 10:49PM CST
251,CSZ9210,A319,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 08:19PM CST,Wed 10:46PM CST
252,CES5357,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 08:32PM CST,Wed 10:44PM CST
253,CSN6335,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 08:32PM CST,Wed 10:42PM CST
254,CSZ9516,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 08:38PM CST,Wed 10:40PM CST
255,CSN6642,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 08:31PM CST,Wed 10:37PM CST
256,CSN3634,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 06:24PM CST,Wed 10:37PM CST
257,CSZ9818,B738,Wuxi (WUX / ZSWX),Wed 08:33PM CST,Wed 10:35PM CST
258,CSN6253,A330,Haikou Meilan Int'l (HAK / ZJHK),Wed 09:36PM CST,Wed 10:28PM CST
259,CSZ9308,B739,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 08:21PM CST,Wed 10:26PM CST
260,CSN8707,A320,Xinyang Minggang Airport (XAI / ZHXY),Wed 08:40PM CST,Wed 10:24PM CST
261,EPA6206,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 08:17PM CST,Wed 10:21PM CST
262,CHH7392,B738,Ningbo Lishe Int'l (NGB / ZSNB),Wed 08:16PM CST,Wed 10:16PM CST
263,KNA8271,B737,Kunming Changshui Int'l (KMG / ZPPP),Wed 08:40PM CST,Wed 10:13PM CST
264,CSN3158,A330,Beijing Daxing International Airport (PKX / ZBAD),Wed 07:11PM CST,Wed 10:12PM CST
265,CHH7254,B738,Qingdao Liuting Int'l (TAO / ZSQD),Wed 07:15PM CST,Wed 10:10PM CST
266,CCA770,B77W,Los Angeles Intl (KLAX),Tue 03:40PM PST,Wed 10:09PM CST
267,CHB6448,A320,Handan (HDG / ZBHD),Wed 07:29PM CST,Wed 10:06PM CST
268,CES2829,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 07:49PM CST,Wed 10:03PM CST
269,CES2829,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 07:49PM CST,Wed 10:03PM CST
270,CSZ8950,B739,Hefei Xinqiao Airport (HFE / ZSOF),Wed 07:51PM CST,Wed 10:02PM CST
271,CSN3614,A321,Changchun Longjia Int'l (CGQ / ZYCC),Wed 05:49PM CST,Wed 09:58PM CST
272,CES2977,A321,Wuxi (WUX / ZSWX),Wed 07:46PM CST,Wed 09:58PM CST
273,CHB6311,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 07:35PM CST,Wed 09:55PM CST
274,CSZ9914,B738,Qingdao Liuting Int'l (TAO / ZSQD),Wed 07:00PM CST,Wed 09:53PM CST
275,UPS145,B763,Kuala Lumpur Int'l (KUL / WMKK),Wed 09:53PM +08,01:39AM CST (+1) (?)
276,CHH7288,B738,Wenzhou Int'l (WNZ / ZSWZ),Wed 08:11PM CST,Wed 09:50PM CST
277,CHH7664,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 07:39PM CST,Wed 09:48PM CST
278,CSN3550,A330,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 07:33PM CST,Wed 09:44PM CST
279,UPS166,B763,Changi Air Base (RSAF) (WSAC),Wed 09:43PM +08,01:14AM CST (+1) (?)
280,CES5355,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 07:45PM CST,Wed 09:41PM CST
281,CQH6540,A320,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Wed 06:56PM CST,Wed 09:40PM CST
282,CSZ9134,B739,Taiyuan Wusu (TYN / ZBYN),Wed 07:12PM CST,Wed 09:37PM CST
283,CSZ8270,B738,Yichang (YIH / ZHYC),Wed 08:04PM CST,Wed 09:35PM CST
284,CSZ9904,A319,Jinan Yaoqiang (TNA / ZSJN),Wed 06:58PM CST,Wed 09:30PM CST
285,CHH7568,B738,Weifang (WEF / ZSWF),Wed 06:30PM CST,Wed 09:29PM CST
286,CSN3370,A320,Wenzhou Int'l (WNZ / ZSWZ),Wed 07:53PM CST,Wed 09:26PM CST
287,CSZ9848,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 06:54PM CST,Wed 09:24PM CST
288,CSZ9884,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 07:11PM CST,Wed 09:21PM CST
289,CSZ9514,A320,Shanghai Pudong Int'l (PVG / ZSPD),Wed 07:04PM CST,Wed 09:21PM CST
290,CSC8785,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 07:31PM CST,Wed 09:18PM CST
291,CSN8592,A330,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 07:30PM CST,Wed 09:15PM CST
292,CSN6371,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 07:49PM CST,Wed 09:13PM CST
293,CSN3566,A320,Hefei Xinqiao Airport (HFE / ZSOF),Wed 06:50PM CST,Wed 09:12PM CST
294,CDC8788,A320,Xuzhou (XUZ / ZSXZ),Wed 06:45PM CST,Wed 09:11PM CST
295,CSN3964,A320,Qingdao Liuting Int'l (TAO / ZSQD),Wed 06:08PM CST,Wed 09:08PM CST
296,CSZ9414,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 07:01PM CST,Wed 09:06PM CST
297,CSN8798,A321,Jinan Yaoqiang (TNA / ZSJN),Wed 06:11PM CST,Wed 09:04PM CST
298,CSN6562,A330,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 07:13PM CST,Wed 09:01PM CST
299,CHH7274,B738,Hefei Xinqiao Airport (HFE / ZSOF),Wed 06:35PM CST,Wed 09:00PM CST
300,CSZ9214,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 06:23PM CST,Wed 08:58PM CST
301,CSZ8420,A320,Wanxian (WXN / ZUWX),Wed 06:55PM CST,Wed 08:56PM CST
302,CES5759,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 07:07PM CST,Wed 08:55PM CST
303,CES5353,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 06:44PM CST,Wed 08:54PM CST
304,CES2951,A320,Changzhou Benniu (CZX / ZSCG),Wed 06:31PM CST,Wed 08:52PM CST
305,UPS195,B763,Incheon Int'l (ICN / RKSI),Wed 09:52PM KST,12:31AM CST (+1) (?)
306,CSN6764,A321,Luoyang (LYA / ZHLY),Wed 06:29PM CST,Wed 08:47PM CST
307,CSZ8288,A320,Hefei Xinqiao Airport (HFE / ZSOF),Wed 06:36PM CST,Wed 08:47PM CST
308,CCA1735,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 06:51PM CST,Wed 08:46PM CST
309,CDG1189,B738,Jinan Yaoqiang (TNA / ZSJN),Wed 05:52PM CST,Wed 08:45PM CST
310,UPS118,B763,Narita Int'l (NRT / RJAA),Wed 09:44PM JST,01:59AM CST (+1) (?)
311,EPA6236,B738,Shubuling (LYI / ZSLY),Wed 06:01PM CST,Wed 08:40PM CST
312,CSZ9604,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 04:37PM CST,Wed 08:39PM CST
313,CHH7396,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 06:47PM CST,Wed 08:38PM CST
314,CCA8233,A320,Wuhan Tianhe (WUH / ZHHH),Wed 06:48PM CST,Wed 08:36PM CST
315,CSN3584,A321,Nanchang Changbei Int'l (KHN / ZSCN),Wed 06:59PM CST,Wed 08:34PM CST
316,CSZ9810,B738,Wuxi (WUX / ZSWX),Wed 06:26PM CST,Wed 08:34PM CST
317,KNA8335,737,Baoshan (BSD / ZPBS),Wed 06:31PM CST,Wed 08:30PM CST
318,CSN3558,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 06:12PM CST,Wed 08:29PM CST
319,DKH1155,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 06:28PM CST,Wed 08:26PM CST
320,CES6667,B789,Beijing Daxing International Airport (PKX / ZBAD),Wed 05:28PM CST,Wed 08:23PM CST
321,CXA8044,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 06:31PM CST,Wed 08:22PM CST
322,CSZ9238,A320,Zunyi Maotai Airport (WMT / ZUMT),Wed 06:50PM CST,Wed 08:21PM CST
323,CCA4345,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 06:36PM CST,Wed 08:19PM CST
324,CCA4345,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 06:36PM CST,Wed 08:19PM CST
325,CSN3828,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 06:08PM CST,Wed 08:17PM CST
326,UEA2213,A320,Xingyi Wanfenglin Airport (ACX / ZUYI),Wed 06:40PM CST,Wed 08:14PM CST
327,CSN3973,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 06:02PM CST,Wed 08:10PM CST
328,CHH7358,B789,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 06:26PM CST,Wed 08:06PM CST
329,CSZ9512,A330,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 05:59PM CST,Wed 08:06PM CST
330,CSZ9106,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 05:05PM CST,Wed 08:05PM CST
331,FZA6745,737,Meixian (MXZ / ZGMX),Wed 07:05PM CST,Wed 08:02PM CST
332,CQH8949,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 05:32PM CST,Wed 07:59PM CST
333,EPA6270,B738,Hefei Xinqiao Airport (HFE / ZSOF),Wed 05:48PM CST,Wed 07:56PM CST
334,CCA4366,A319,Dachuan (DAX / ZUDX),Wed 06:00PM CST,Wed 07:55PM CST
335,CSZ9846,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 05:39PM CST,Wed 07:54PM CST
336,CXA8379,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 04:41PM CST,Wed 07:50PM CST
337,CHH7701,B789,Beijing Capital Int'l (PEK / ZBAA),Wed 04:36PM CST,Wed 07:48PM CST
338,CSZ9406,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 05:38PM CST,Wed 07:46PM CST
339,CXA8317,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 05:12PM CST,Wed 07:42PM CST
340,CSZ9644,A320,Changchun Longjia Int'l (CGQ / ZYCC),Wed 03:21PM CST,Wed 07:42PM CST
341,CXA8317,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 05:12PM CST,Wed 07:42PM CST
342,CSZ9644,A320,Changchun Longjia Int'l (CGQ / ZYCC),Wed 03:21PM CST,Wed 07:42PM CST
343,CSN8694,B738,Nanning Wuxu Int'l (NNG / ZGNN),Wed 06:39PM CST,Wed 07:42PM CST
344,PAC751,B744,Narita Int'l (NRT / RJAA),Wed 08:39PM JST,01:12AM CST (+1) (?)
345,CSZ9808,B738,Wuxi (WUX / ZSWX),Wed 05:09PM CST,Wed 07:38PM CST
346,CSN3452,A320,Kunming Changshui Int'l (KMG / ZPPP),Wed 05:47PM CST,Wed 07:34PM CST
347,CES5351,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 05:23PM CST,Wed 07:31PM CST
348,CSN3172,A330,Beijing Daxing International Airport (PKX / ZBAD),Wed 04:26PM CST,Wed 07:30PM CST
349,CSN3562,A21N,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 05:07PM CST,Wed 07:28PM CST
350,CSZ9622,B738,Harbin Taiping Int'l (HRB / ZYHB),Wed 03:09PM CST,Wed 07:25PM CST
351,CSN6270,A320,Zhanjiang (ZHA / ZGZJ),Wed 06:34PM CST,Wed 07:24PM CST
352,CSZ9128,B738,Wuhan Tianhe (WUH / ZHHH),Wed 05:33PM CST,Wed 07:22PM CST
353,CSZ9882,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 05:09PM CST,Wed 07:20PM CST
354,CSN6482,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 02:54PM CST,Wed 07:17PM CST
355,CDG4681,B738,Qingdao Liuting Int'l (TAO / ZSQD),Wed 04:17PM CST,Wed 07:15PM CST
356,LKE9979,A320,Kunming Changshui Int'l (KMG / ZPPP),Wed 05:35PM CST,Wed 07:13PM CST
357,CSZ8408,A320,Taiyuan Wusu (TYN / ZBYN),Wed 04:22PM CST,Wed 07:12PM CST
358,CCA4389,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 05:05PM CST,Wed 07:10PM CST
359,CHH7208,B738,Shanghai Pudong Int'l (PVG / ZSPD),Wed 04:51PM CST,Wed 07:09PM CST
360,CSN3160,A330,Beijing Daxing International Airport (PKX / ZBAD),Wed 04:06PM CST,Wed 07:08PM CST
361,CXA8141,B788,Beijing Daxing International Airport (PKX / ZBAD),Wed 03:53PM CST,Wed 07:08PM CST
362,CSZ9506,A320,Shanghai Pudong Int'l (PVG / ZSPD),Wed 04:46PM CST,Wed 07:04PM CST
363,CCA1357,B773,Beijing Capital Int'l (PEK / ZBAA),Wed 03:51PM CST,Wed 07:00PM CST
364,CSZ9844,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 04:42PM CST,Wed 06:59PM CST
365,CES2483,B735,Wuhan Tianhe (WUH / ZHHH),Wed 05:04PM CST,Wed 06:58PM CST
366,CSN3454,A21N,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 04:53PM CST,Wed 06:54PM CST
367,CSZ9890,A320,Hefei Xinqiao Airport (HFE / ZSOF),Wed 04:50PM CST,Wed 06:52PM CST
368,CHH7758,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 05:04PM CST,Wed 06:50PM CST
369,CQH8672,A320,Huai'an Lianshui (HIA / ZSSH),Wed 04:13PM CST,Wed 06:47PM CST
370,CSZ9242,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 04:31PM CST,Wed 06:46PM CST
371,CSN3832,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 04:22PM CST,Wed 06:44PM CST
372,CSN6550,A321,Ningbo Lishe Int'l (NGB / ZSNB),Wed 04:46PM CST,Wed 06:38PM CST
373,CSC8458,A319,Xichang Qingshan (XIC / ZUXC),Wed 04:30PM CST,Wed 06:36PM CST
374,CCA4383,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 04:25PM CST,Wed 06:34PM CST
375,CSN8594,A321,Changchun Longjia Int'l (CGQ / ZYCC),Wed 02:15PM CST,Wed 06:33PM CST
376,CSN3667,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 05:05PM CST,Wed 06:32PM CST
377,CES6371,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 04:22PM CST,Wed 06:27PM CST
378,CES6371,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 04:22PM CST,Wed 06:27PM CST
379,CHH7705,B789,Beijing Capital Int'l (PEK / ZBAA),Wed 03:22PM CST,Wed 06:24PM CST
380,CES5349,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 04:13PM CST,Wed 06:22PM CST
381,EPA6388,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 03:49PM CST,Wed 06:18PM CST
382,CSZ9646,A320,Nanchang Changbei Int'l (KHN / ZSCN),Wed 04:35PM CST,Wed 06:16PM CST
383,CES2325,A320,Nanchang Changbei Int'l (KHN / ZSCN),Wed 04:27PM CST,Wed 06:13PM CST
384,CES5345,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 04:00PM CST,Wed 06:11PM CST
385,CCA1319,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 02:55PM CST,Wed 06:08PM CST
386,CSZ9508,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 03:51PM CST,Wed 06:08PM CST
387,CSZ9032,B738,Incheon Int'l (ICN / RKSI),Wed 02:58PM KST,Wed 06:06PM CST
388,CSN3552,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 03:37PM CST,Wed 06:04PM CST
389,CSZ9804,B738,Wuxi (WUX / ZSWX),Wed 03:37PM CST,Wed 06:01PM CST
390,CSN3355,B788,Wuhan Tianhe (WUH / ZHHH),Wed 04:11PM CST,Wed 05:59PM CST
391,CHH7756,A333,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 03:15PM CST,Wed 05:58PM CST
392,EPA6244,B738,Shiyan Wudangshan (WDS / ZHSY),Wed 03:43PM CST,Wed 05:57PM CST
393,CSZ8118,A320,Nanchang Changbei Int'l (KHN / ZSCN),Wed 04:12PM CST,Wed 05:52PM CST
394,CHH7342,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 04:22PM CST,Wed 05:51PM CST
395,CSZ8118,A320,Nanchang Changbei Int'l (KHN / ZSCN),Wed 04:12PM CST,Wed 05:52PM CST
396,CHH7342,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 04:22PM CST,Wed 05:51PM CST
397,CDG4845,B738,Penglai International (YNT / ZSYT),Wed 02:41PM CST,Wed 05:50PM CST
398,CSN3798,A21N,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 03:52PM CST,Wed 05:46PM CST
399,CCA4311,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 03:35PM CST,Wed 05:44PM CST
400,CSZ9212,A333,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 03:13PM CST,Wed 05:44PM CST
401,CSN6142,A332,Beijing Daxing International Airport (PKX / ZBAD),Wed 02:42PM CST,Wed 05:41PM CST
402,CSZ8958,B738,Nantong (NTG / ZSNT),Wed 03:25PM CST,Wed 05:40PM CST
403,CES2449,A333,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 03:10PM CST,Wed 05:38PM CST
404,CSZ9438,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 03:57PM CST,Wed 05:35PM CST
405,DKH1201,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 03:28PM CST,Wed 05:34PM CST
406,CSZ9634,A319,Yangzhou Taizhou (YTY / ZSYA),Wed 03:01PM CST,Wed 05:29PM CST
407,CES5343,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 03:20PM CST,Wed 05:28PM CST
408,CSN8736,A320,Qingdao Liuting Int'l (TAO / ZSQD),Wed 02:37PM CST,Wed 05:28PM CST
409,CSZ9140,A320,Yuncheng (YCU / ZBYC),Wed 03:10PM CST,Wed 05:23PM CST
410,CES5243,A321,Ningbo Lishe Int'l (NGB / ZSNB),Wed 03:27PM CST,Wed 05:15PM CST
411,CSN6477,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 03:02PM CST,Wed 05:10PM CST
412,CSZ9880,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 03:04PM CST,Wed 05:08PM CST
413,CES2557,B732,Wuhan Tianhe (WUH / ZHHH),Wed 03:12PM CST,Wed 05:05PM CST
414,CHH7068,B738,Xuzhou (XUZ / ZSXZ),Wed 02:41PM CST,Wed 05:03PM CST
415,CCA1733,A330,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 03:10PM CST,Wed 05:01PM CST
416,CSN3456,A330,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 03:24PM CST,Wed 04:59PM CST
417,CSN8678,A320,Yan'an (ENY / ZLYA),Wed 02:18PM CST,Wed 04:55PM CST
418,CSZ9842,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 02:51PM CST,Wed 04:54PM CST
419,CES5341,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 02:46PM CST,Wed 04:53PM CST
420,CCA1303,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 01:46PM CST,Wed 04:52PM CST
421,CSZ9602,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 01:01PM CST,Wed 04:48PM CST
422,CSZ9426,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 03:08PM CST,Wed 04:47PM CST
423,CHH7709,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 01:34PM CST,Wed 04:45PM CST
424,CSN6588,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 02:30PM CST,Wed 04:42PM CST
425,CHH7873,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 02:13PM CST,Wed 04:40PM CST
426,CES2363,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 02:22PM CST,Wed 04:38PM CST
427,CSN3152,A330,Beijing Daxing International Airport (PKX / ZBAD),Wed 01:29PM CST,Wed 04:35PM CST
428,CSN3743,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 02:41PM CST,Wed 04:35PM CST
429,CSZ9902,A320,Jinan Yaoqiang (TNA / ZSJN),Wed 01:46PM CST,Wed 04:33PM CST
430,CSZ9102,A330,Beijing Capital Int'l (PEK / ZBAA),Wed 01:09PM CST,Wed 04:29PM CST
431,CSZ9132,B739,Taiyuan Wusu (TYN / ZBYN),Wed 01:35PM CST,Wed 04:25PM CST
432,CSZ9876,B739,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 02:31PM CST,Wed 04:23PM CST
433,TBA9937,A330,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 01:59PM CST,Wed 04:20PM CST
434,CSN6752,A321,Shanghai Pudong Int'l (PVG / ZSPD),Wed 01:57PM CST,Wed 04:19PM CST
435,CXA8377,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 01:54PM CST,Wed 04:18PM CST
436,EPA6234,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 02:11PM CST,Wed 04:15PM CST
437,CSN6922,A320,Huai'an Lianshui (HIA / ZSSH),Wed 01:40PM CST,Wed 04:13PM CST
438,CSZ9952,B738,Mianyang Nanjiao (MIG / ZUMY),Wed 01:53PM CST,Wed 04:09PM CST
439,CSN3436,A320,Guiyang Longdongbao (KWE / ZUGY),Wed 02:42PM CST,Wed 04:08PM CST
440,CSN6309,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 12:09PM CST,Wed 04:08PM CST
441,CSN6116,A321,Beijing Daxing International Airport (PKX / ZBAD),Wed 01:00PM CST,Wed 04:07PM CST
442,OKA2747,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Wed 01:07PM CST,Wed 04:03PM CST
443,CSZ9404,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 01:56PM CST,Wed 04:00PM CST
444,CSZ9912,B738,Qingdao Liuting Int'l (TAO / ZSQD),Wed 12:59PM CST,Wed 04:00PM CST
445,CSN6325,A321,Ningbo Lishe Int'l (NGB / ZSNB),Wed 01:58PM CST,Wed 03:57PM CST
446,CSZ8978,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 02:14PM CST,Wed 03:57PM CST
447,CSN3214,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 01:27PM CST,Wed 03:55PM CST
448,CQH8881,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 01:30PM CST,Wed 03:54PM CST
449,CHH7764,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 01:30PM CST,Wed 03:52PM CST
450,CCA1313,B744,Beijing Capital Int'l (PEK / ZBAA),Wed 12:33PM CST,Wed 03:44PM CST
451,CSZ9300,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 01:21PM CST,Wed 03:43PM CST
452,CCA4313,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 01:35PM CST,Wed 03:40PM CST
453,OKA2785,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 01:08PM CST,Wed 03:40PM CST
454,CSN6848,A321,Huangshan Tunxi Int'l (TXN / ZSTX),Wed 01:42PM CST,Wed 03:38PM CST
455,CSZ9878,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 01:40PM CST,Wed 03:37PM CST
456,CUA5911,737,Beijing Daxing International Airport (PKX / ZBAD),Wed 12:20PM CST,Wed 03:36PM CST
457,CES5757,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 01:52PM CST,Wed 03:34PM CST
458,CHH7286,B738,Wenzhou Int'l (WNZ / ZSWZ),Wed 01:47PM CST,Wed 03:33PM CST
459,CES5339,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 01:20PM CST,Wed 03:31PM CST
460,CSZ9324,B738,Sanya Phoenix Int'l (SYX / ZJSY),Wed 02:11PM CST,Wed 03:28PM CST
461,CSZ9328,B738,Nanning Wuxu Int'l (NNG / ZGNN),Wed 02:24PM CST,Wed 03:27PM CST
462,CSN6609,A321,Changchun Longjia Int'l (CGQ / ZYCC),Wed 11:05AM CST,Wed 03:25PM CST
463,CCA1671,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 12:13PM CST,Wed 03:24PM CST
464,CSZ9402,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 01:16PM CST,Wed 03:19PM CST
465,CSZ9840,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 01:15PM CST,Wed 03:18PM CST
466,CSC8783,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 01:36PM CST,Wed 03:15PM CST
467,CSZ9504,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 12:59PM CST,Wed 03:13PM CST
468,CDC8847,A320,Nanping Wuyishan (WUS / ZSWY),Wed 01:41PM CST,Wed 03:10PM CST
469,CSN3554,A330,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 01:03PM CST,Wed 03:10PM CST
470,CSN3554,A330,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 01:03PM CST,Wed 03:10PM CST
471,CSN6138,A321,Beijing Daxing International Airport (PKX / ZBAD),Wed 12:16PM CST,Wed 03:09PM CST
472,CSN6238,A330,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 12:40PM CST,Wed 03:04PM CST
473,CSZ9942,A320,Lijiang (LJG / ZPLJ),Wed 12:51PM CST,Wed 03:03PM CST
474,CSN6889,B738,Changsha Huanghua Int'l (CSX / ZGHA),Wed 01:35PM CST,Wed 03:01PM CST
475,CSZ9948,A319,Tengchong Tuofeng (TCZ / ZPTC),Wed 12:56PM CST,Wed 03:00PM CST
