,标识符,机型,始发地,出发,到达
7153,CSN3100,B77W,Beijing Daxing International Airport (PKX / ZBAD),Sat 06:41PM CST,Sat 09:37PM CST
7154,CSN300,B77W,John F Kennedy Intl (KJFK),Fri 05:04PM EST,Sat 09:35PM CST
7155,FDX6053,B763,Kuala Lumpur Int'l (KUL / WMKK),Sat 09:34PM +08,01:10AM CST (+1) (?)
7156,CSN3848,A359,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 07:39PM CST,Sat 09:34PM CST
7157,CSN3389,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 07:26PM CST,Sat 09:31PM CST
7158,CSN3848,A359,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 07:39PM CST,Sat 09:34PM CST
7159,CSN3389,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 07:26PM CST,Sat 09:31PM CST
7160,CSZ9674,A320,Harbin Taiping Int'l (HRB / ZYHB),Sat 05:14PM CST,Sat 09:30PM CST
7161,CSN3712,A21N,Jinan Yaoqiang (TNA / ZSJN),Sat 07:01PM CST,Sat 09:29PM CST
7162,CSN3386,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Sat 06:43PM CST,Sat 09:27PM CST
7163,CSN3322,RJ85,Zhanjiang (ZHA / ZGZJ),Sat 08:39PM CST,Sat 09:25PM CST
7164,CES2260,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 07:06PM CST,Sat 09:25PM CST
7165,CSN3144,A21N,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 06:27PM CST,Sat 09:23PM CST
7166,CCA1925,A321,Wenzhou Int'l (WNZ / ZSWZ),Sat 07:39PM CST,Sat 09:22PM CST
7167,CSN8238,A321,Changchun Longjia Int'l (CGQ / ZYCC),Sat 05:08PM CST,Sat 09:19PM CST
7168,CSN3684,B738,Yiwu (YIW / ZSYW),Sat 07:32PM CST,Sat 09:19PM CST
7169,CHH6103,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 08:24PM CST,Sat 09:17PM CST
7170,CSN6606,B738,Guiyang Longdongbao (KWE / ZUGY),Sat 08:06PM CST,Sat 09:17PM CST
7171,CSN3572,A359,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 07:12PM CST,Sat 09:15PM CST
7172,CES5315,B732,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 07:09PM CST,Sat 09:14PM CST
7173,JYH1102,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sat 07:27PM CST,Sat 09:12PM CST
7174,CCA1309,A333,Beijing Capital Int'l (PEK / ZBAA),Sat 06:04PM CST,Sat 09:09PM CST
7175,CES2907,A321,Wuxi (WUX / ZSWX),Sat 06:52PM CST,Sat 09:07PM CST
7176,CES2907,A321,Wuxi (WUX / ZSWX),Sat 06:52PM CST,Sat 09:07PM CST
7177,CSC8794,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 07:35PM CST,Sat 09:05PM CST
7178,CSN3528,A21N,Wenzhou Int'l (WNZ / ZSWZ),Sat 07:20PM CST,Sat 09:03PM CST
7179,CSN6785,A320,Haikou Meilan Int'l (HAK / ZJHK),Sat 08:10PM CST,Sat 09:01PM CST
7180,CSN3228,A320,Harbin Taiping Int'l (HRB / ZYHB),Sat 04:46PM CST,Sat 09:01PM CST
7181,CSZ9830,B738,Wuxi (WUX / ZSWX),Sat 06:50PM CST,Sat 08:58PM CST
7182,CSN8287,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sat 07:49PM CST,Sat 08:55PM CST
7183,CHH7362,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 06:56PM CST,Sat 08:54PM CST
7184,CCA4455,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 07:21PM CST,Sat 08:52PM CST
7185,CSN3895,B738,Jieyang Chaoshan International Airport (SWA / ZGOW),Sat 07:55PM CST,Sat 08:49PM CST
7186,CHH7354,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 06:57PM CST,Sat 08:49PM CST
7187,CSN3122,A21N,Beijing Daxing International Airport (PKX / ZBAD),Sat 05:48PM CST,Sat 08:47PM CST
7188,CCA4309,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 06:55PM CST,Sat 08:47PM CST
7189,CES5741,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 07:09PM CST,Sat 08:41PM CST
7190,CSN3430,A320,Nanchong (NAO / ZUNC),Sat 07:03PM CST,Sat 08:41PM CST
7191,CSZ9694,B738,Yangzhou Taizhou (YTY / ZSYA),Sat 06:24PM CST,Sat 08:41PM CST
7192,CSH9317,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 06:40PM CST,Sat 08:37PM CST
7193,CSH9317,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 06:40PM CST,Sat 08:37PM CST
7194,CSN3464,A319,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 07:10PM CST,Sat 08:35PM CST
7195,CSN6289,B738,Wuhan Tianhe (WUH / ZHHH),Sat 07:01PM CST,Sat 08:32PM CST
7196,CSN6927,A330,Sanya Phoenix Int'l (SYX / ZJSY),Sat 07:27PM CST,Sat 08:30PM CST
7197,CCA1395,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 05:27PM CST,Sat 08:29PM CST
7198,CSN3854,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 06:36PM CST,Sat 08:28PM CST
7199,CXA8301,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 07:17PM CST,Sat 08:26PM CST
7200,CCA4335,B738,Wanxian (WXN / ZUWX),Sat 06:45PM CST,Sat 08:24PM CST
7201,CSN3208,A21N,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 06:04PM CST,Sat 08:21PM CST
7202,CSN3397,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 06:21PM CST,Sat 08:21PM CST
7203,CSN3450,A21N,Kunming Changshui Int'l (KMG / ZPPP),Sat 06:48PM CST,Sat 08:19PM CST
7204,CSN3536,A21N,Qingdao Liuting Int'l (TAO / ZSQD),Sat 05:18PM CST,Sat 08:19PM CST
7205,CQH8931,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 06:07PM CST,Sat 08:17PM CST
7206,CCA4548,B737,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 05:17PM CST,Sat 08:17PM CST
7207,CSN6275,A320,Changchun Longjia Int'l (CGQ / ZYCC),Sat 04:03PM CST,Sat 08:14PM CST
7208,CSN8207,A321,Shanghai Pudong Int'l (PVG / ZSPD),Sat 06:05PM CST,Sat 08:12PM CST
7209,DKH1287,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 06:02PM CST,Sat 08:11PM CST
7210,CSN3944,B737,Fuyang (FUG / ZSFY),Sat 06:13PM CST,Sat 08:06PM CST
7211,CSN3944,B737,Fuyang (FUG / ZSFY),Sat 06:13PM CST,Sat 08:06PM CST
7212,CSN3776,A21N,Ningbo Lishe Int'l (NGB / ZSNB),Sat 06:08PM CST,Sat 08:04PM CST
7213,CXA8325,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 06:43PM CST,Sat 08:02PM CST
7214,CSN3814,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sat 06:03PM CST,Sat 08:02PM CST
7215,CHH7801,A332,Beijing Capital Int'l (PEK / ZBAA),Sat 04:51PM CST,Sat 07:59PM CST
7216,CSN8532,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sat 06:36PM CST,Sat 07:58PM CST
7217,CSZ9656,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sat 06:49PM CST,Sat 07:56PM CST
7218,CSN3950,A319,Libo Airport (LLB / ZULB),Sat 06:55PM CST,Sat 07:56PM CST
7219,CSN3954,B737,Jining (JNG / ZSJG),Sat 05:39PM CST,Sat 07:54PM CST
7220,CSZ9826,B738,Wuxi (WUX / ZSWX),Sat 05:39PM CST,Sat 07:53PM CST
7221,CSN8530,A321,Shanghai Pudong Int'l (PVG / ZSPD),Sat 05:39PM CST,Sat 07:53PM CST
7222,CSZ9224,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 05:37PM CST,Sat 07:51PM CST
7223,CSN3700,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 05:51PM CST,Sat 07:50PM CST
7224,CSN3898,RJ85,Jieyang Chaoshan International Airport (SWA / ZGOW),Sat 06:57PM CST,Sat 07:49PM CST
7225,CHH6017,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 06:53PM CST,Sat 07:47PM CST
7226,JYH1268,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sat 06:28PM CST,Sat 07:46PM CST
7227,CES6896,B738,Dashuipo (WEH / ZSWH),Sat 04:29PM CST,Sat 07:44PM CST
7228,JYH1034,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 05:50PM CST,Sat 07:43PM CST
7229,CSZ9984,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 05:53PM CST,Sat 07:43PM CST
7230,CDG4629,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 06:33PM CST,Sat 07:38PM CST
7231,CHH7350,A333,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 05:50PM CST,Sat 07:38PM CST
7232,CSN3502,A21N,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 05:41PM CST,Sat 07:36PM CST
7233,CBJ5270,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 05:38PM CST,Sat 07:34PM CST
7234,CSN3180,B788,Beijing Daxing International Airport (PKX / ZBAD),Sat 04:41PM CST,Sat 07:31PM CST
7235,CSN3602,A321,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 03:44PM CST,Sat 07:30PM CST
7236,CES5313,A359,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 05:32PM CST,Sat 07:29PM CST
7237,CES5281,A333,Beijing Capital Int'l (PEK / ZBAA),Sat 04:20PM CST,Sat 07:26PM CST
7238,CSN6885,B788,Urumqi Diwopu Int'l (URC / ZWWW),Sat 03:03PM CST,Sat 07:25PM CST
7239,CCA1865,A333,Shanghai Pudong Int'l (PVG / ZSPD),Sat 05:16PM CST,Sat 07:24PM CST
7240,CSN3292,B737,Xinyang Minggang Airport (XAI / ZHXY),Sat 05:38PM CST,Sat 07:22PM CST
7241,CSN3408,A320,Kunming Changshui Int'l (KMG / ZPPP),Sat 05:48PM CST,Sat 07:21PM CST
7242,CSN3526,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 05:11PM CST,Sat 07:18PM CST
7243,CSN8220,B737,Nanning Wuxu Int'l (NNG / ZGNN),Sat 06:26PM CST,Sat 07:18PM CST
7244,CCA1727,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 05:17PM CST,Sat 07:11PM CST
7245,CCA1365,A330,Beijing Capital Int'l (PEK / ZBAA),Sat 04:09PM CST,Sat 07:08PM CST
7246,CDG4675,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sat 04:01PM CST,Sat 07:05PM CST
7247,CSN3334,E190,Meixian (MXZ / ZGMX),Sat 06:15PM CST,Sat 07:03PM CST
7248,CSN3334,E190,Meixian (MXZ / ZGMX),Sat 06:15PM CST,Sat 07:03PM CST
7249,CES5311,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 04:59PM CST,Sat 07:01PM CST
7250,CES5237,A320,Ningbo Lishe Int'l (NGB / ZSNB),Sat 05:03PM CST,Sat 06:58PM CST
7251,JYH1030,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 04:51PM CST,Sat 06:56PM CST
7252,CSN3426,A330,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 05:22PM CST,Sat 06:55PM CST
7253,CES9793,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 04:56PM CST,Sat 06:53PM CST
7254,CDC8995,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 04:55PM CST,Sat 06:51PM CST
7255,CSN3878,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 05:23PM CST,Sat 06:50PM CST
7256,CHH7007,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 05:55PM CST,Sat 06:50PM CST
7257,CSN3130,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sat 05:37PM CST,Sat 06:49PM CST
7258,CSN8293,B737,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 04:46PM CST,Sat 06:48PM CST
7259,CSZ9866,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 04:45PM CST,Sat 06:46PM CST
7260,CSH9351,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 04:46PM CST,Sat 06:44PM CST
7261,CSN312,B77W,Toronto Pearson Int'l (CYYZ),Fri 02:54PM EST,Sat 06:43PM CST
7262,CSN3822,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 04:40PM CST,Sat 06:41PM CST
7263,CHH7388,B738,Urumqi Diwopu Int'l (URC / ZWWW),Sat 01:33PM CST,Sat 06:39PM CST
7264,CSN3822,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 04:40PM CST,Sat 06:41PM CST
7265,CHH7388,B738,Urumqi Diwopu Int'l (URC / ZWWW),Sat 01:33PM CST,Sat 06:39PM CST
7266,CSN5400,B738,Taiyuan Wusu (TYN / ZBYN),Sat 04:04PM CST,Sat 06:39PM CST
7267,CES2305,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Sat 03:44PM CST,Sat 06:37PM CST
7268,CCA1387,B733,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 03:29PM CST,Sat 06:33PM CST
7269,CES6674,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sat 03:29PM CST,Sat 06:33PM CST
7270,CDG1171,B738,Jinan Yaoqiang (TNA / ZSJN),Sat 03:56PM CST,Sat 06:32PM CST
7271,CHH7042,A333,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 04:59PM CST,Sat 06:30PM CST
7272,CSN3104,B77W,Beijing Daxing International Airport (PKX / ZBAD),Sat 03:42PM CST,Sat 06:29PM CST
7273,CSN3212,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 04:09PM CST,Sat 06:26PM CST
7274,CSN3316,A321,Hohhot Baita Int'l (HET / ZBHH),Sat 03:27PM CST,Sat 06:25PM CST
7275,CSN6851,A320,Changchun Longjia Int'l (CGQ / ZYCC),Sat 02:14PM CST,Sat 06:23PM CST
7276,CSN3942,A320,Bijie Feixiong (BFJ / ZUBJ),Sat 04:59PM CST,Sat 06:21PM CST
7277,CSN3446,A320,Lijiang (LJG / ZPLJ),Sat 04:29PM CST,Sat 06:18PM CST
7278,CCA1301,A333,Beijing Capital Int'l (PEK / ZBAA),Sat 03:11PM CST,Sat 06:15PM CST
7279,CSN3607,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sat 02:50PM CST,Sat 06:14PM CST
7280,CSZ9672,A320,Harbin Taiping Int'l (HRB / ZYHB),Sat 01:54PM CST,Sat 06:12PM CST
7281,CHH7032,B738,Weifang (WEF / ZSWF),Sat 03:25PM CST,Sat 06:10PM CST
7282,CHH7032,B738,Weifang (WEF / ZSWF),Sat 03:25PM CST,Sat 06:10PM CST
7283,CSN3302,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 03:09PM CST,Sat 06:07PM CST
7284,CSN5446,A21N,Hefei Xinqiao Airport (HFE / ZSOF),Sat 04:12PM CST,Sat 06:05PM CST
7285,CHH7857,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 03:40PM CST,Sat 06:05PM CST
7286,CSN3800,A21N,Qingdao Liuting Int'l (TAO / ZSQD),Sat 03:07PM CST,Sat 06:04PM CST
7287,CSN3540,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 03:53PM CST,Sat 05:56PM CST
7288,CSC8735,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 04:00PM CST,Sat 05:53PM CST
7289,CCA4355,B737,Dachuan (DAX / ZUDX),Sat 04:08PM CST,Sat 05:51PM CST
7290,CSN3672,A320,Yiwu (YIW / ZSYW),Sat 04:02PM CST,Sat 05:50PM CST
7291,CCA1327,B773,Beijing Capital Int'l (PEK / ZBAA),Sat 02:34PM CST,Sat 05:48PM CST
7292,CSN3512,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 03:52PM CST,Sat 05:47PM CST
7293,JYH1024,B738,Wuxi (WUX / ZSWX),Sat 03:25PM CST,Sat 05:46PM CST
7294,CSN3616,A320,Harbin Taiping Int'l (HRB / ZYHB),Sat 01:22PM CST,Sat 05:46PM CST
7295,CSZ9974,A320,Jinan Yaoqiang (TNA / ZSJN),Sat 03:09PM CST,Sat 05:44PM CST
7296,CSH9313,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 03:34PM CST,Sat 05:41PM CST
7297,CSN3162,A359,Beijing Daxing International Airport (PKX / ZBAD),Sat 02:48PM CST,Sat 05:40PM CST
7298,CCA4341,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 04:06PM CST,Sat 05:39PM CST
7299,CSN6783,A321,Haikou Meilan Int'l (HAK / ZJHK),Sat 04:43PM CST,Sat 05:39PM CST
7300,CSN3880,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 04:35PM CST,Sat 05:37PM CST
7301,CSN3412,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 04:03PM CST,Sat 05:35PM CST
7302,CCA1725,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 03:36PM CST,Sat 05:33PM CST
7303,CHH7809,B789,Beijing Capital Int'l (PEK / ZBAA),Sat 02:25PM CST,Sat 05:33PM CST
7304,CSN3232,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 03:07PM CST,Sat 05:30PM CST
7305,CSN3378,B738,Yichang (YIH / ZHYC),Sat 03:58PM CST,Sat 05:30PM CST
7306,JYH1282,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sat 04:05PM CST,Sat 05:29PM CST
7307,CSN6796,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 04:33PM CST,Sat 05:28PM CST
7308,CSN5675,B789,Toronto Pearson Int'l (CYYZ),Fri 12:57PM EST,Sat 05:27PM CST
7309,CBG8915,E190,Baise Bama (AEB / ZGBS),Sat 04:27PM CST,Sat 05:24PM CST
7310,CSN3150,B788,Beijing Daxing International Airport (PKX / ZBAD),Sat 02:23PM CST,Sat 05:20PM CST
7311,CSN3518,A321,Ningbo Lishe Int'l (NGB / ZSNB),Sat 03:18PM CST,Sat 05:20PM CST
7312,CES5309,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 03:09PM CST,Sat 05:19PM CST
7313,CES6734,B738,Wuhan Tianhe (WUH / ZHHH),Sat 03:48PM CST,Sat 05:19PM CST
7314,CQH8855,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 03:13PM CST,Sat 05:17PM CST
7315,CES2870,A320,Huai'an Lianshui (HIA / ZSSH),Sat 03:00PM CST,Sat 05:12PM CST
7316,CSN6495,A320,Changchun Longjia Int'l (CGQ / ZYCC),Sat 01:07PM CST,Sat 05:12PM CST
7317,CSN3538,A21N,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 02:57PM CST,Sat 05:11PM CST
7318,CSN6495,A320,Changchun Longjia Int'l (CGQ / ZYCC),Sat 01:07PM CST,Sat 05:12PM CST
7319,CSN3538,A21N,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 02:57PM CST,Sat 05:11PM CST
7320,CHH7036,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 03:40PM CST,Sat 05:10PM CST
7321,CSZ9862,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 02:56PM CST,Sat 05:09PM CST
7322,CSN3706,A320,Wuhan Tianhe (WUH / ZHHH),Sat 03:38PM CST,Sat 05:06PM CST
7323,CHH6012,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 03:03PM CST,Sat 05:04PM CST
7324,CSN6295,B738,Guiyang Longdongbao (KWE / ZUGY),Sat 03:50PM CST,Sat 05:02PM CST
7325,CHH7243,B738,Dongying Shengli (DOY / ZSDY),Sat 01:56PM CST,Sat 04:59PM CST
7326,CUA5899,737,Beijing Daxing International Airport (PKX / ZBAD),Sat 02:02PM CST,Sat 04:59PM CST
7327,CSN6339,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 01:09PM CST,Sat 04:59PM CST
7328,CES6625,A333,Beijing Daxing International Airport (PKX / ZBAD),Sat 01:57PM CST,Sat 04:56PM CST
7329,CSN3106,A359,Beijing Daxing International Airport (PKX / ZBAD),Sat 01:59PM CST,Sat 04:52PM CST
7330,JYH1028,B738,Guiyang Longdongbao (KWE / ZUGY),Sat 03:20PM CST,Sat 04:50PM CST
7331,CCA4333,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 02:57PM CST,Sat 04:50PM CST
7332,CSN3244,A319,Nanyang (NNY / ZHNY),Sat 02:49PM CST,Sat 04:47PM CST
7333,CSN6625,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 02:45PM CST,Sat 04:47PM CST
7334,CSH9326,B789,Shanghai Pudong Int'l (PVG / ZSPD),Sat 02:39PM CST,Sat 04:46PM CST
7335,CSN472,B77L,Los Angeles Intl (KLAX),Fri 10:15AM PST,Sat 04:44PM CST
7336,CXA8381,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 02:47PM CST,Sat 04:43PM CST
7337,CES5307,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 02:33PM CST,Sat 04:41PM CST
7338,CSN6739,A321,Sanya Phoenix Int'l (SYX / ZJSY),Sat 03:28PM CST,Sat 04:39PM CST
7339,CSN5302,A320,Harbin Taiping Int'l (HRB / ZYHB),Sat 12:18PM CST,Sat 04:37PM CST
7340,CES5132,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 02:43PM CST,Sat 04:35PM CST
7341,CXA8347,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 03:11PM CST,Sat 04:34PM CST
7342,CSN3603,A321,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sat 12:59PM CST,Sat 04:32PM CST
7343,CBJ5854,A321,Qingdao Liuting Int'l (TAO / ZSQD),Sat 01:26PM CST,Sat 04:30PM CST
7344,CES5257,A321,Qingdao Liuting Int'l (TAO / ZSQD),Sat 01:23PM CST,Sat 04:29PM CST
7345,CES2917,A321,Wuxi (WUX / ZSWX),Sat 02:13PM CST,Sat 04:27PM CST
7346,CSN8648,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 02:39PM CST,Sat 04:27PM CST
7347,CSN3416,A21N,Kunming Changshui Int'l (KMG / ZPPP),Sat 03:00PM CST,Sat 04:25PM CST
7348,CSN6771,A321,Haikou Meilan Int'l (HAK / ZJHK),Sat 03:33PM CST,Sat 04:22PM CST
7349,CES5739,B732,Kunming Changshui Int'l (KMG / ZPPP),Sat 02:51PM CST,Sat 04:22PM CST
7350,CSN3236,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 01:54PM CST,Sat 04:21PM CST
7351,CSN3186,A320,Beijing Daxing International Airport (PKX / ZBAD),Sat 01:14PM CST,Sat 04:16PM CST
7352,CSN8778,A320,Penglai International (YNT / ZSYT),Sat 12:56PM CST,Sat 04:16PM CST
7353,CSN3870,A21N,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 02:27PM CST,Sat 04:16PM CST
7354,CSN8778,A320,Penglai International (YNT / ZSYT),Sat 12:56PM CST,Sat 04:16PM CST
7355,CSN3870,A21N,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 02:27PM CST,Sat 04:16PM CST
7356,CCA1721,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 02:19PM CST,Sat 04:14PM CST
7357,CSN3600,A21N,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 02:04PM CST,Sat 04:13PM CST
7358,CSN3532,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 02:09PM CST,Sat 04:08PM CST
7359,CSN3056,A330,Yangon Int'l (RGN / VYYY),Sat 11:59AM +0630,Sat 04:06PM CST
7360,CHH7730,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 02:04PM CST,Sat 04:04PM CST
7361,CSN8739,A320,Rizhao Shanzihe (RIZ / ZSRZ),Sat 01:35PM CST,Sat 04:03PM CST
7362,CSN5360,A21N,Hefei Xinqiao Airport (HFE / ZSOF),Sat 02:08PM CST,Sat 03:59PM CST
7363,CSN5630,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sat 02:56PM CST,Sat 03:58PM CST
7364,CSN3742,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 02:37PM CST,Sat 03:51PM CST
7365,CSH9311,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 01:53PM CST,Sat 03:51PM CST
7366,CSN3374,A319,Xuzhou (XUZ / ZSXZ),Sat 01:39PM CST,Sat 03:50PM CST
7367,CHH7807,A333,Beijing Capital Int'l (PEK / ZBAA),Sat 12:58PM CST,Sat 03:50PM CST
7368,CCA4349,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 02:07PM CST,Sat 03:49PM CST
7369,CSN3884,B738,Yiwu (YIW / ZSYW),Sat 02:05PM CST,Sat 03:48PM CST
7370,CSN3510,A21N,Jinan Yaoqiang (TNA / ZSJN),Sat 01:02PM CST,Sat 03:43PM CST
7371,CCA8231,A320,Wuhan Tianhe (WUH / ZHHH),Sat 02:14PM CST,Sat 03:43PM CST
7372,CCA8231,A320,Wuhan Tianhe (WUH / ZHHH),Sat 02:14PM CST,Sat 03:43PM CST
7373,CQH8899,A320,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sat 12:47PM CST,Sat 03:42PM CST
7374,CSZ9824,B738,Wuxi (WUX / ZSWX),Sat 01:27PM CST,Sat 03:40PM CST
7375,CCA4301,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 01:49PM CST,Sat 03:39PM CST
7376,CSN3238,A330,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 01:10PM CST,Sat 03:37PM CST
7377,CSN3328,A320,Zhanjiang (ZHA / ZGZJ),Sat 02:51PM CST,Sat 03:36PM CST
7378,CSN3102,A359,Beijing Daxing International Airport (PKX / ZBAD),Sat 12:40PM CST,Sat 03:34PM CST
7379,CCA1339,A333,Beijing Capital Int'l (PEK / ZBAA),Sat 12:38PM CST,Sat 03:32PM CST
7380,CSN3764,A320,Wenzhou Int'l (WNZ / ZSWZ),Sat 01:48PM CST,Sat 03:31PM CST
7381,CSN3494,A21N,Kunming Changshui Int'l (KMG / ZPPP),Sat 01:59PM CST,Sat 03:29PM CST
7382,CSN5444,A319,Dali (DLU / ZPDL),Sat 01:42PM CST,Sat 03:28PM CST
7383,CSZ9972,A320,Jinan Yaoqiang (TNA / ZSJN),Sat 12:51PM CST,Sat 03:26PM CST
7384,CSN6733,A321,Sanya Phoenix Int'l (SYX / ZJSY),Sat 02:14PM CST,Sat 03:24PM CST
7385,CSN3134,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 12:28PM CST,Sat 03:23PM CST
7386,CSN6261,A320,Harbin Taiping Int'l (HRB / ZYHB),Sat 10:55AM CST,Sat 03:22PM CST
7387,CSN6347,A21N,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 11:42AM CST,Sat 03:22PM CST
